Locus	Gene	Start	Length	Product	Allele Count	Alleles
lmo1389		1415152	1542	sugar ABC transporter ATP-binding protein	725	lmo1389.fasta
lmo1391		1417735	951	sugar ABC transporter permease	493	lmo1391.fasta
lmo1392		1418803	1293	peptidase	717	lmo1392.fasta
lmo1394		1421454	732	3-ketoacyl-ACP reductase	421	lmo1394.fasta
lmo1395		1422236	930	hypothetical protein	491	lmo1395.fasta
lmo1396		1423255	579	phosphatidylglycerophosphate synthase	292	lmo1396.fasta
lmo1397	cinA	1423902	1245	competence damage-inducible protein CinA	651	lmo1397.fasta
lmo1398	recA	1425419	1047	recombinase A	359	lmo1398.fasta
lmo1399		1426766	1563	phosphodiesterase	489	lmo1399.fasta
lmo1400		1428442	498	N-acetyltransferase	355	lmo1400.fasta
lmo1401		1428945	804	hypothetical protein	448	lmo1401.fasta
lmo1402		1429765	363	hypothetical protein	228	lmo1402.fasta
lmo1406	pflB	1435635	2232	pyruvate formate-lyase	916	lmo1406.fasta
lmo1407	pflC	1437943	747	pyruvate-formate lyase activating enzyme	510	lmo1407.fasta
lmo1408		1438724	531	hypothetical protein	370	lmo1408.fasta
lmo1409		1439421	1194	multidrug transporter	779	lmo1409.fasta
lmo1411		1441313	228	hypothetical protein	131	lmo1411.fasta
lmo1412		1441581	534	modulates DNA topology	462	lmo1412.fasta
lmo1415		1445192	1167	hydroxy-3-methylglutaryl-CoA synthase	678	lmo1415.fasta
lmo1416		1446383	600	hypothetical protein	371	lmo1416.fasta
lmo1417		1447052	1245	hypothetical protein	802	lmo1417.fasta
lmo1419		1449647	1038	hypothetical protein	603	lmo1419.fasta
lmo1420	murB	1450701	897	UDP-N-acetylenolpyruvoylglucosamine reductase	515	lmo1420.fasta
lmo1421		1451813	987	glycine/betaine ABC transporter ATP-binding protein	517	lmo1421.fasta
lmo1422		1452796	1515	glycine/betaine ABC transporter permease	770	lmo1422.fasta
lmo1423		1454347	831	hypothetical protein	613	lmo1423.fasta
lmo1424		1455316	1347	manganese transporter	646	lmo1424.fasta
lmo1425	opuCD	1456775	672	glycine/betaine ABC transporter permease	389	lmo1425.fasta
lmo1426	opuCC	1457461	927	glycine/betaine ABC transporter substrate-binding protein	548	lmo1426.fasta
lmo1427	opuCB	1458389	657	glycine/betaine ABC transporter permease	426	lmo1427.fasta
lmo1428	opuCA	1459049	1194	glycine/betaine ABC transporter ATP-binding protein	576	lmo1428.fasta
lmo1431		1461866	1602	ABC transporter ATP-binding protein	837	lmo1431.fasta
lmo1434		1465638	1668	hypothetical protein	786	lmo1434.fasta
lmo1435	dapA	1467325	882	dihydrodipicolinate synthase	420	lmo1435.fasta
lmo1437		1469444	1044	aspartate-semialdehyde dehydrogenase	544	lmo1437.fasta
lmo1438		1470685	2166	penicillin-binding protein	847	lmo1438.fasta
lmo1439	sod	1472980	609	superoxide dismutase	390	lmo1439.fasta
lmo1440		1473889	801	hypothetical protein	461	lmo1440.fasta
lmo1444		1477050	885	foldase	551	lmo1444.fasta
lmo1446	zurM	1478477	879	"metal (zinc) transport protein (ABC transporter, permease)"	543	lmo1446.fasta
lmo1448		1480246	927	manganese-dependent inorganic pyrophosphatase	554	lmo1448.fasta
lmo1450		1482096	1308	DEAD/DEAH box helicase	691	lmo1450.fasta
lmo1452		1484590	1122	hypothetical protein	593	lmo1452.fasta
lmo1454	rpoD	1486480	1125	RNA polymerase sigma factor RpoD	548	lmo1454.fasta
lmo1455	dnaG	1487699	1881	DNA primase	818	lmo1455.fasta
lmo1456		1489599	441	hypothetical protein	311	lmo1456.fasta
lmo1457		1490229	825	hypothetical protein	377	lmo1457.fasta
lmo1462	era	1495899	906	GTP-binding protein Era	403	lmo1462.fasta
lmo1463		1496801	396	cytidine deaminase	217	lmo1463.fasta
lmo1465		1497594	486	metalloprotease	222	lmo1465.fasta
lmo1466		1498096	2157	hypothetical protein	985	lmo1466.fasta
lmo1467		1500268	960	phosphate starvation-induced protein PhoH	483	lmo1467.fasta
lmo1468		1501415	447	hypothetical protein	202	lmo1468.fasta
lmo1469	rpsU	1501881	174	30S ribosomal protein S21	31	lmo1469.fasta
lmo1472	dnaJ	1504037	1134	molecular chaperone DnaJ	688	lmo1472.fasta
lmo1473	dnaK	1505312	1842	molecular chaperone DnaK	938	lmo1473.fasta
lmo1474	grpE	1507187	576	heat shock protein GrpE	404	lmo1474.fasta
lmo1475	hrcA	1507804	1038	heat-inducible transcription repressor	563	lmo1475.fasta
lmo1476	hemN	1508988	1158	coproporphyrinogen III oxidase	715	lmo1476.fasta
lmo1479	lepA	1511858	1827	GTP-binding protein LepA	722	lmo1479.fasta
lmo1480	rpsT	1513917	255	30S ribosomal protein S20	107	lmo1480.fasta
lmo1481	holA	1514257	1032	DNA polymerase III subunit delta	541	lmo1481.fasta
lmo1482	comEC	1515356	2223	competence protein ComEC	1151	lmo1482.fasta
lmo1483	comEB	1517613	561	competence protein ComEB	305	lmo1483.fasta
lmo1485		1518950	732	hypothetical protein	438	lmo1485.fasta
lmo1486		1519736	357	hypothetical protein	246	lmo1486.fasta
lmo1487		1520097	576	hypothetical protein	340	lmo1487.fasta
lmo1489		1521243	291	hypothetical protein	159	lmo1489.fasta
lmo1490		1521533	822	shikimate 5-dehydrogenase	475	lmo1490.fasta
lmo1491		1522374	1101	GTP-binding protein	665	lmo1491.fasta
lmo1492		1523471	522	hypothetical protein	261	lmo1492.fasta
lmo1493		1524154	1809	oligopeptidase	959	lmo1493.fasta
lmo1494		1525997	702	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	473	lmo1494.fasta
lmo1495		1526748	624	hypothetical protein	323	lmo1495.fasta
lmo1496	greA	1527422	483	transcription elongation factor GreA	207	lmo1496.fasta
lmo1497	udk	1528098	630	uridine kinase	388	lmo1497.fasta
lmo1498		1528724	654	O-methyltransferase	431	lmo1498.fasta
lmo1499		1529454	1071	hypothetical protein	902	lmo1499.fasta
lmo1500		1530727	627	hypothetical protein	418	lmo1500.fasta
lmo1502		1531716	417	Holliday junction resolvase	200	lmo1502.fasta
lmo1503		1532129	273	hypothetical protein	107	lmo1503.fasta
lmo1504	alaS	1532493	2640	alanyl-tRNA synthetase	1182	lmo1504.fasta
lmo1507		1537815	687	response regulator	425	lmo1507.fasta
lmo1509		1539979	2397	exodeoxyribonuclease V	1098	lmo1509.fasta
lmo1510		1542403	639	hypothetical protein	399	lmo1510.fasta
lmo1511		1543082	741	hypothetical protein	572	lmo1511.fasta
lmo1512	mnmA	1543940	1116	tRNA-specific 2-thiouridylase	621	lmo1512.fasta
lmo1518		1550435	381	hypothetical protein	149	lmo1518.fasta
lmo1519	aspS	1550854	1776	aspartyl-tRNA synthetase	864	lmo1519.fasta
lmo1520	hisS	1552632	1278	histidyl-tRNA synthetase	784	lmo1520.fasta
lmo1521		1554360	1284	N-acetylmuramoyl-L-alanine amidase	621	lmo1521.fasta
lmo1523	relA	1556148	2217	(p)ppGpp synthetase	894	lmo1523.fasta
lmo1525		1559081	2352	recombination protein RecJ	1035	lmo1525.fasta
lmo1526		1561538	345	hypothetical protein	200	lmo1526.fasta
lmo1527		1561978	2265	preprotein translocase SecDF	889	lmo1527.fasta
lmo1528		1564343	291	hypothetical protein	147	lmo1528.fasta
lmo1529		1564776	330	hypothetical protein	116	lmo1529.fasta
lmo1530	tgt	1565139	1140	queuine tRNA-ribosyltransferase	587	lmo1530.fasta
lmo1531	queA	1566365	1029	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	585	lmo1531.fasta
lmo1532	ruvB	1567397	1008	Holliday junction DNA helicase RuvB	518	lmo1532.fasta
lmo1533	ruvA	1568420	606	Holliday junction DNA helicase RuvA	330	lmo1533.fasta
lmo1534		1569149	936	L-lactate dehydrogenase	586	lmo1534.fasta
lmo1535		1570154	726	hypothetical protein	470	lmo1535.fasta
lmo1536		1570990	849	prephenate dehydratase	495	lmo1536.fasta
lmo1537	obgE	1571905	1290	GTPase ObgE	715	lmo1537.fasta
lmo1538	glpK	1573354	1494	glycerol kinase	655	lmo1538.fasta
lmo1539		1574922	819	glycerol transporter	478	lmo1539.fasta
lmo1540	rpmA	1576107	291	50S ribosomal protein L27	137	lmo1540.fasta
lmo1541		1576411	318	hypothetical protein	181	lmo1541.fasta
lmo1542	rplU	1576747	309	50S ribosomal protein L21	109	lmo1542.fasta
lmo1544	minD	1578625	801	septum formation inhibitor MinD	354	lmo1544.fasta
lmo1545	minC	1579428	678	septum formation inhibitor MinC	341	lmo1545.fasta
lmo1546	mreD	1580283	519	cell-shape determining protein MreD	337	lmo1546.fasta
lmo1547	mreC	1580804	888	rod shape-determining protein MreC	415	lmo1547.fasta
lmo1548	mreB	1581777	1014	rod shape-determining protein MreB	310	lmo1548.fasta
lmo1557	hemA	1593100	1308	glutamyl-tRNA reductase	666	lmo1557.fasta
lmo1558	engB	1594535	585	GTP-binding protein EngB	359	lmo1558.fasta
lmo1559	thrS	1595227	1923	threonyl-tRNA synthetase	925	lmo1559.fasta
lmo1560	dnaI	1597499	924	primosomal protein DnaI	529	lmo1560.fasta
lmo1561	dnaB	1598432	1377	chromosome replication initiation / membrane attachment protein DnaB	741	lmo1561.fasta
lmo1562	nrdR	1599814	465	transcriptional regulator NrdR	241	lmo1562.fasta
lmo1563	coaE	1600356	603	dephospho-CoA kinase	412	lmo1563.fasta
lmo1564	mutM	1600975	822	formamidopyrimidine-DNA glycosylase	599	lmo1564.fasta
lmo1565	polA	1601820	2628	DNA polymerase I	1148	lmo1565.fasta
lmo1566	citC	1604613	1263	isocitrate dehydrogenase	718	lmo1566.fasta
lmo1567	citZ	1605895	1122	citrate synthase	503	lmo1567.fasta
lmo1568		1607053	462	hypothetical protein	296	lmo1568.fasta
lmo1569	fxsA	1607671	378	FxsA	300	lmo1569.fasta
lmo1570	pykA	1608166	1758	pyruvate kinase	765	lmo1570.fasta
lmo1571	pfkA	1610206	960	6-phosphofructokinase	419	lmo1571.fasta
lmo1572	accA	1611449	957	acetyl-CoA carboxylase carboxyltransferase subunit alpha	504	lmo1572.fasta
lmo1576		1617901	1314	hypothetical protein	705	lmo1576.fasta
lmo1577		1619240	687	metal-dependent hydrolase	452	lmo1577.fasta
lmo1578		1620091	1098	X-Pro dipeptidase	671	lmo1578.fasta
lmo1579		1621230	1113	alanine dehydrogenase	691	lmo1579.fasta
lmo1580		1622583	465	hypothetical protein	216	lmo1580.fasta
lmo1581	ackA	1623099	1194	acetate kinase	599	lmo1581.fasta
lmo1582		1624316	999	hypothetical protein	459	lmo1582.fasta
lmo1583	tpx	1625505	498	thiol peroxidase	325	lmo1583.fasta
lmo1585		1626620	1014	peptidase	562	lmo1585.fasta
lmo1586	ppnK	1627812	804	inorganic polyphosphate/ATP-NAD kinase	450	lmo1586.fasta
lmo1588	argD	1629594	1161	acetylornithine aminotransferase	673	lmo1588.fasta
lmo1590	argJ	1631516	1197	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	747	lmo1590.fasta
lmo1591	argC	1632728	1032	N-acetyl-gamma-glutamyl-phosphate reductase	679	lmo1591.fasta
lmo1592		1633933	1212	thiamine biosynthesis protein ThiI	676	lmo1592.fasta
lmo1593		1635146	1140	iron-sulfur cofactor synthesis protein NifS	621	lmo1593.fasta
lmo1594		1636412	1716	septation ring formation regulator EzrA	795	lmo1594.fasta
lmo1595		1638420	489	hypothetical protein	329	lmo1595.fasta
lmo1596	rpsD	1639120	603	30S ribosomal protein S4	239	lmo1596.fasta
lmo1598	tyrS	1641284	1260	tyrosyl-tRNA synthetase	696	lmo1598.fasta
lmo1599	ccpA	1642865	1008	catabolite control protein A	459	lmo1599.fasta
lmo1600	aroA	1644106	1086	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase	533	lmo1600.fasta
lmo1601		1645412	525	general stress protein	396	lmo1601.fasta
lmo1602		1645958	456	hypothetical protein	185	lmo1602.fasta
lmo1603		1646669	1113	aminopeptidase	679	lmo1603.fasta
lmo1604		1647821	546	2-cys peroxiredoxin	301	lmo1604.fasta
lmo1605	murC	1648511	1344	UDP-N-acetylmuramate--L-alanine ligase	669	lmo1605.fasta
lmo1606		1650149	2352	DNA translocase	1080	lmo1606.fasta
lmo1609		1654268	312	thioredoxin	237	lmo1609.fasta
lmo1612		1656173	312	hypothetical protein	183	lmo1612.fasta
lmo1615	trmB	1657815	645	tRNA (guanine-N(7)-)-methyltransferase	390	lmo1615.fasta
lmo1616		1658466	783	hypothetical protein	445	lmo1616.fasta
lmo1617		1659457	1470	multidrug transporter	762	lmo1617.fasta
lmo1618		1660923	441	MarR family transcriptional regulator	234	lmo1618.fasta
lmo1620		1662570	1413	dipeptidase PepV	749	lmo1620.fasta
lmo1621		1664057	414	hypothetical protein	271	lmo1621.fasta
lmo1624		1666107	1614	transporter	758	lmo1624.fasta
lmo1625		1667831	1614	transporter	897	lmo1625.fasta
lmo1626		1669529	438	hypothetical protein	230	lmo1626.fasta
lmo1628	trpB	1670803	1203	tryptophan synthase subunit beta	643	lmo1628.fasta
lmo1629	trpF	1672008	609	N-(5'-phosphoribosyl)anthranilate isomerase	419	lmo1629.fasta
lmo1630	trpC	1672613	759	indole-3-glycerol phosphate synthase	521	lmo1630.fasta
lmo1631	trpD	1673368	1020	anthranilate phosphoribosyltransferase	654	lmo1631.fasta
lmo1634		1677409	2601	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	955	lmo1634.fasta
lmo1635		1680132	429	hypothetical protein	286	lmo1635.fasta
lmo1636		1680644	921	ABC transporter ATP-binding protein	461	lmo1636.fasta
lmo1637		1681561	1068	hypothetical protein	573	lmo1637.fasta
lmo1638		1682664	975	hypothetical protein	724	lmo1638.fasta
lmo1639		1683635	582	DNA-3-methyladenine glycosidase	399	lmo1639.fasta
lmo1641	citB	1684563	2703	aconitate hydratase	1168	lmo1641.fasta
lmo1643		1688248	423	hypothetical protein	242	lmo1643.fasta
lmo1644		1688670	3219	helicase SNF2	1319	lmo1644.fasta
lmo1646		1695040	1125	exonuclease SbcD	746	lmo1646.fasta
lmo1647		1696280	609	1-acylglycerol-3-phosphate O-acyltransferase	526	lmo1647.fasta
lmo1650		1698165	489	hypothetical protein	344	lmo1650.fasta
lmo1651		1698734	1806	ABC transporter ATP-binding protein	929	lmo1651.fasta
lmo1657	tsf	1706204	885	elongation factor Ts	509	lmo1657.fasta
lmo1658	rpsB	1707168	750	30S ribosomal protein S2	237	lmo1658.fasta
lmo1660	leuS	1708857	2412	leucyl-tRNA synthetase	1185	lmo1660.fasta
lmo1661		1711672	966	hypothetical protein	727	lmo1661.fasta
lmo1663	ansB	1713234	1866	asparagine synthetase	942	lmo1663.fasta
lmo1665		1716858	303	hypothetical protein	165	lmo1665.fasta
lmo1668		1723356	243	hypothetical protein	143	lmo1668.fasta
lmo1673	menB	1727009	819	naphthoate synthase	498	lmo1673.fasta
lmo1675	menD	1728653	1743	2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase	878	lmo1675.fasta
lmo1676	menF	1730392	1389	menaquinone-specific isochorismate synthase	763	lmo1676.fasta
lmo1677		1731955	939	"1,4-dihydroxy-2-naphthoate octaprenyltransferase"	547	lmo1677.fasta
lmo1678		1732926	1854	"bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase"	1029	lmo1678.fasta
lmo1679		1734776	1173	cystathionine beta-lyase	817	lmo1679.fasta
lmo1682		1739674	1176	transporter	791	lmo1682.fasta
lmo1683		1748263	447	Fur family transcriptional regulator	199	lmo1683.fasta
lmo1685	gsaB	1749878	1299	glutamate-1-semialdehyde aminotransferase	720	lmo1685.fasta
lmo1686		1751283	1089	hypothetical protein	478	lmo1686.fasta
lmo1687		1752413	528	hypothetical protein	218	lmo1687.fasta
lmo1689		1753845	1098	A/G-specific adenine glycosylase	586	lmo1689.fasta
lmo1690		1755143	981	hypothetical protein	456	lmo1690.fasta
lmo1692		1756629	234	hypothetical protein	156	lmo1692.fasta
lmo1694		1757771	903	CDP-abequose synthase	528	lmo1694.fasta
lmo1695		1758694	2598	hypothetical protein	971	lmo1695.fasta
lmo1696		1761318	675	hypothetical protein	346	lmo1696.fasta
lmo1697		1762200	966	hypothetical protein	515	lmo1697.fasta
lmo1698		1763209	543	ribosomal-protein-alanine N-acetyltransferase	352	lmo1698.fasta
lmo1699		1763941	903	chemotaxis protein	514	lmo1699.fasta
lmo1700		1764871	207	hypothetical protein	127	lmo1700.fasta
lmo1702		1765499	402	glutathione transferase	278	lmo1702.fasta
lmo1704		1767359	381	hypothetical protein	290	lmo1704.fasta
lmo1705		1767846	645	deoxyguanosine kinase/deoxyadenosine kinase	439	lmo1705.fasta
lmo1706		1768520	870	transporter	442	lmo1706.fasta
lmo1707		1769479	222	hypothetical protein	106	lmo1707.fasta
lmo1708		1769720	807	aminoglycoside N3'-acetyltransferase	533	lmo1708.fasta
lmo1709		1770648	759	methionine aminopeptidase	445	lmo1709.fasta
lmo1710		1771594	447	flavodoxin	256	lmo1710.fasta
lmo1711		1772178	1233	aminopeptidase	741	lmo1711.fasta
lmo1712		1773514	1260	multidrug resistance protein	744	lmo1712.fasta
lmo1713		1774991	993	rod shape-determining protein MreB	617	lmo1713.fasta
lmo1718		1779714	1089	hypothetical protein	705	lmo1718.fasta
lmo1719		1780824	303	PTS lichenan transporter subunit IIA	174	lmo1719.fasta
lmo1720		1781196	309	PTS lichenan transporter subunit IIB	161	lmo1720.fasta
lmo1721		1781661	2679	transcriptional regulator	1143	lmo1721.fasta
lmo1722		1784473	1326	ATP-dependent RNA helicase	759	lmo1722.fasta
lmo1726		1787769	984	hypothetical protein	654	lmo1726.fasta
lmo1727		1788812	966	LacI family transcriptional regulator	624	lmo1727.fasta
lmo1730		1795681	1245	sugar ABC transporter substrate-binding protein	776	lmo1730.fasta
lmo1731		1796987	894	sugar ABC transporter permease	546	lmo1731.fasta
lmo1732		1797897	831	sugar ABC transporter permease	538	lmo1732.fasta
lmo1733	gltD	1798772	1470	glutamate synthase subunit beta	851	lmo1733.fasta
lmo1734		1800256	4593	glutamate synthase large subunit	1751	lmo1734.fasta
lmo1735	gltC	1805041	888	transcription activator of glutamate synthase operon GltC	619	lmo1735.fasta
lmo1736		1805925	519	hypothetical protein	417	lmo1736.fasta
lmo1737		1806446	1107	glycerol dehydrogenase	704	lmo1737.fasta
lmo1738		1807643	816	amino acid ABC transporter substrate-binding protein	560	lmo1738.fasta
lmo1739		1808460	648	amino acid ABC transporter ATP-binding protein	522	lmo1739.fasta
lmo1740		1809118	642	amino acid ABC transporter permease	525	lmo1740.fasta
lmo1745		1814403	678	two-component response regulator	278	lmo1745.fasta
lmo1749		1818740	474	shikimate kinase	235	lmo1749.fasta
lmo1752		1821518	756	hypothetical protein	463	lmo1752.fasta
lmo1753		1822421	933	lipid kinase	375	lmo1753.fasta
lmo1754	gatB	1823494	1431	aspartyl/glutamyl-tRNA amidotransferase subunit B	638	lmo1754.fasta
lmo1755	gatA	1824936	1452	aspartyl/glutamyl-tRNA amidotransferase subunit A	732	lmo1755.fasta
lmo1756	gatC	1826411	294	aspartyl/glutamyl-tRNA amidotransferase subunit C	128	lmo1756.fasta
lmo1757		1826829	1116	hypothetical protein	544	lmo1757.fasta
lmo1758	ligA	1827941	2016	NAD-dependent DNA ligase LigA	952	lmo1758.fasta
lmo1759	pcrA	1829982	2196	ATP-dependent DNA helicase	1056	lmo1759.fasta
lmo1760		1832242	678	geranylgeranylglyceryl phosphate synthase-like protein	418	lmo1760.fasta
lmo1761		1833125	1356	sodium-dependent transporter	821	lmo1761.fasta
lmo1762		1834523	255	hypothetical protein	194	lmo1762.fasta
lmo1763		1834795	297	hypothetical protein	125	lmo1763.fasta
lmo1764	purD	1835229	1263	phosphoribosylamine--glycine ligase	782	lmo1764.fasta
lmo1765	purH	1836516	1530	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	920	lmo1765.fasta
lmo1766	purN	1838051	567	phosphoribosylglycinamide formyltransferase	424	lmo1766.fasta
lmo1767	purM	1838614	1050	phosphoribosylaminoimidazole synthetase	675	lmo1767.fasta
lmo1769	purQ	1841094	2220	phosphoribosylformylglycinamidine synthase II	1067	lmo1769.fasta
lmo1771		1843993	246	phosphoribosylformylglycinamidine synthase subunit PurS	136	lmo1771.fasta
lmo1772	purC	1844250	714	phosphoribosylaminoimidazole-succinocarboxamide synthase	505	lmo1772.fasta
lmo1773	purB	1845044	1293	adenylosuccinate lyase	759	lmo1773.fasta
lmo1774	purK	1846355	1125	phosphoribosylaminoimidazole carboxylase ATPase subunit	686	lmo1774.fasta
lmo1776		1848166	525	hypothetical protein	245	lmo1776.fasta
lmo1779		1855571	363	hypothetical protein	300	lmo1779.fasta
lmo1780		1855952	1233	aminotripeptidase	735	lmo1780.fasta
lmo1782		1857856	756	3'-exo-deoxyribonuclease	601	lmo1782.fasta
lmo1783	rplT	1858651	360	50S ribosomal protein L20	126	lmo1783.fasta
lmo1784	rpmI	1859050	201	50S ribosomal protein L35	61	lmo1784.fasta
lmo1785	infC	1859272	516	translation initiation factor IF-3	132	lmo1785.fasta
lmo1787	rplS	1861907	345	50S ribosomal protein L19	113	lmo1787.fasta
lmo1788		1862459	435	transcriptional regulator	340	lmo1788.fasta
lmo1791		1864248	390	hypothetical protein	312	lmo1791.fasta
lmo1792	trmD	1864657	738	tRNA (guanine-N(1)-)-methyltransferase	407	lmo1792.fasta
lmo1793	rimM	1865394	519	16S rRNA-processing protein RimM	410	lmo1793.fasta
lmo1794		1865922	387	hypothetical protein	260	lmo1794.fasta
lmo1795		1866336	735	hypothetical protein	609	lmo1795.fasta
lmo1796		1867180	231	hypothetical protein	95	lmo1796.fasta
lmo1797	rpsP	1867427	273	30S ribosomal protein S16	76	lmo1797.fasta
lmo1801	ffh	1873764	1353	signal recognition particle protein Ffh	698	lmo1801.fasta
lmo1802		1875129	333	DNA-binding protein	134	lmo1802.fasta
lmo1803		1875574	987	cell division protein FtsY	625	lmo1803.fasta
lmo1804	smc	1876575	3561	chromosome condensation protein Smc	1372	lmo1804.fasta
lmo1805	rnc	1880158	690	ribonuclease III	433	lmo1805.fasta
lmo1806	acpP	1881041	234	acyl carrier protein	58	lmo1806.fasta
lmo1807	fabG	1881381	744	3-ketoacyl-ACP reductase	479	lmo1807.fasta
lmo1809	plsX	1883062	1014	glycerol-3-phosphate acyltransferase PlsX	593	lmo1809.fasta
lmo1810		1884096	570	fatty acid biosynthesis transcriptional regulator	258	lmo1810.fasta
lmo1811		1884846	2049	ATP-dependent DNA helicase RecG	1041	lmo1811.fasta
lmo1813		1887913	663	phosphoglycerate dehydrogenase	374	lmo1813.fasta
lmo1815		1890288	366	hypothetical protein	176	lmo1815.fasta
lmo1816	rpmB	1890951	189	50S ribosomal protein L28	45	lmo1816.fasta
lmo1818		1891944	657	ribulose-phosphate 3-epimerase	342	lmo1818.fasta
lmo1819		1892603	876	ribosome-associated GTPase	427	lmo1819.fasta
lmo1820		1893497	1968	serine/threonine protein kinase	854	lmo1820.fasta
lmo1821		1895461	759	phosphoprotein phosphatase	357	lmo1821.fasta
lmo1822		1896242	1335	RNA-binding Sun protein	750	lmo1822.fasta
lmo1823	fmt	1897577	939	methionyl-tRNA formyltransferase	754	lmo1823.fasta
lmo1824	priA	1898529	2394	primosome assembly protein PriA	1158	lmo1824.fasta
lmo1825		1900927	1200	pantothenate metabolism flavoprotein	770	lmo1825.fasta
lmo1826	rpoZ	1902281	204	DNA-directed RNA polymerase subunit omega	122	lmo1826.fasta
lmo1827	gmk	1902484	618	guanylate kinase	358	lmo1827.fasta
lmo1828		1903120	876	hypothetical protein	602	lmo1828.fasta
lmo1830		1905952	600	short-chain dehydrogenase	424	lmo1830.fasta
lmo1833	pyrD	1907916	915	dihydroorotate dehydrogenase	657	lmo1833.fasta
lmo1834	pyrDII	1908827	765	dihydroorotate dehydrogenase electron transfer subunit	547	lmo1834.fasta
lmo1835	carB	1909614	3213	carbamoyl-phosphate synthetase	1335	lmo1835.fasta
lmo1837	pyrC	1913907	1281	dihydroorotase	801	lmo1837.fasta
lmo1839	pyrP	1916166	1287	uracil permease	810	lmo1839.fasta
lmo1840	pyrR	1917581	552	bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase	288	lmo1840.fasta
lmo1841		1918363	231	hypothetical protein	183	lmo1841.fasta
lmo1844	lspA	1920436	465	lipoprotein signal peptidase	229	lmo1844.fasta
lmo1845		1920982	1284	hypothetical protein	765	lmo1845.fasta
lmo1848		1924754	843	metal ABC transporter permease	534	lmo1848.fasta
lmo1850		1926482	417	MarR family transcriptional regulator	234	lmo1850.fasta
lmo1851		1926935	1491	carboxy-terminal processing proteinase	801	lmo1851.fasta
lmo1852		1928579	207	mercury-binding protein	139	lmo1852.fasta
lmo1853		1928798	2214	heavy metal-transporting ATPase	1036	lmo1853.fasta
lmo1854		1931026	294	hypothetical protein	172	lmo1854.fasta
lmo1856	deoD	1932324	702	purine nucleoside phosphorylase	353	lmo1856.fasta
lmo1857		1933037	234	hypothetical protein	104	lmo1857.fasta
lmo1858		1933333	906	dehydrogenase	630	lmo1858.fasta
lmo1859		1934321	438	methionine sulfoxide reductase B	295	lmo1859.fasta
lmo1860		1934765	534	methionine sulfoxide reductase A	334	lmo1860.fasta
lmo1861		1935334	615	hypothetical protein	429	lmo1861.fasta
lmo1862		1935964	786	hypothetical protein	552	lmo1862.fasta
lmo1863		1936764	840	hypothetical protein	514	lmo1863.fasta
lmo1864		1937783	633	hemolysin	425	lmo1864.fasta
lmo1866		1939168	813	hypothetical protein	481	lmo1866.fasta
lmo1867		1939999	2640	pyruvate phosphate dikinase	1390	lmo1867.fasta
lmo1868		1942687	378	hypothetical protein	379	lmo1868.fasta
lmo1869		1943068	984	hypothetical protein	611	lmo1869.fasta
lmo1870		1944145	624	alkaline phosphatase	454	lmo1870.fasta
lmo1871		1944908	1512	phosphoglucomutase	912	lmo1871.fasta
lmo1872		1946488	876	methyltransferase	607	lmo1872.fasta
lmo1873		1947416	483	dihydrofolate reductase	311	lmo1873.fasta
lmo1874	thyA	1947914	945	thymidylate synthase	615	lmo1874.fasta
lmo1875		1948871	1893	ABC transporter ATP-binding protein	1037	lmo1875.fasta
lmo1878		1952721	429	manganese transport transcriptional regulator	207	lmo1878.fasta
lmo1879	cspD	1953513	201	cold-shock protein	107	lmo1879.fasta
lmo1880		1953836	402	RNase HI	223	lmo1880.fasta
lmo1881		1954255	873	5'-3' exonuclease	513	lmo1881.fasta
lmo1882	rpsN	1955205	270	30S ribosomal protein S14	199	lmo1882.fasta
lmo1883		1955598	1059	chitinase	613	lmo1883.fasta
lmo1884		1956848	1308	xanthine permease	720	lmo1884.fasta
lmo1885		1958162	579	xanthine phosphoribosyltransferase	396	lmo1885.fasta
lmo1886		1958968	1509	carboxypeptidase	822	lmo1886.fasta
lmo1887		1960496	1149	hypothetical protein	646	lmo1887.fasta
lmo1888		1962225	342	hypothetical protein	155	lmo1888.fasta
lmo1890		1963240	366	hypothetical protein	179	lmo1890.fasta
lmo1891	recU	1963852	606	Holliday junction-specific endonuclease	209	lmo1891.fasta
lmo1892	pbpA	1964489	2484	penicillin-binding protein 2A	1082	lmo1892.fasta
lmo1894	nth	1967499	660	endonuclease III (DNA repair)	379	lmo1894.fasta
lmo1895	dnaD	1968169	720	chromosome replication initiation protein	374	lmo1895.fasta
lmo1896	asnC	1969037	1293	asparaginyl-tRNA synthetase	633	lmo1896.fasta
lmo1897	aspB	1970343	1182	aspartate aminotransferase	574	lmo1897.fasta
lmo1898		1971547	585	hypothetical protein	244	lmo1898.fasta
lmo1899	dinG	1972176	2787	bifunctional ATP-dependent DNA helicase/DNA polymerase III subunit epsilon	1154	lmo1899.fasta
