Locus	Gene	Start	Length	Product	Allele Count	Alleles
STMMW23781		2490248	570	putative decarboxylase	354	STMMW_23781.fasta
STMMW23791		2490844	1407	putative amino acid permease	758	STMMW_23791.fasta
STMMW23801		2492314	1104	conserved hypothetical protein	569	STMMW_23801.fasta
STMMW23811		2493419	1422	putative amino acid transporter	677	STMMW_23811.fasta
STMMW23821		2494931	1398	putative amino acid decarboxylase	680	STMMW_23821.fasta
STMMW23831		2496539	1428	putative transcriptional regulator	733	STMMW_23831.fasta
STMMW23841		2498002	1518	amidophosphoribosyltransferase	714	STMMW_23841.fasta
STMMW23851		2499557	489	colicin V production protein (DedE protein)	145	STMMW_23851.fasta
STMMW23861		2500356	675	DedD protein	406	STMMW_23861.fasta
STMMW23871		2501020	1269	folylpolyglutamate synthase	662	STMMW_23871.fasta
STMMW23881		2502356	915	acetyl-CoA carboxylase beta subunit	476	STMMW_23881.fasta
STMMW23891		2503420	660	DedA protein (dsg-1 protein)	311	STMMW_23891.fasta
STMMW23901		2504128	813	Pseudouridine synthase I	354	STMMW_23901.fasta
STMMW23911		2504940	1014	putative semialdehyde dehydrogenase	587	STMMW_23911.fasta
STMMW23921		2506021	1137	erythronate-4-phosphate dehydrogenase	564	STMMW_23921.fasta
STMMW23931		2507261	1002	Div protein	581	STMMW_23931.fasta
STMMW23941		2508259	1179	putative transmembrane transporter	694	STMMW_23941.fasta
STMMW24021		2515714	276	conserved hypothetical protein	149	STMMW_24021.fasta
STMMW24031		2516022	549	conserved hypothetical protein	358	STMMW_24031.fasta
STMMW24041		2516570	810	putative membrane protein	472	STMMW_24041.fasta
STMMW24051		2517379	825	penicillin-insensitive murein endopeptidase precursor	571	STMMW_24051.fasta
STMMW24061		2518207	1086	5-enolpyruvylshikimate-3-phosphate phospholyase	634	STMMW_24061.fasta
STMMW24071		2519328	933	conserved hypothetical protein	572	STMMW_24071.fasta
STMMW24081		2520426	552	conserved hypothetical protein	342	STMMW_24081.fasta
STMMW24091		2521077	486	phosphohistidine phosphatase	255	STMMW_24091.fasta
STMMW24101		2521771	2148	putative fatty acid oxidation complex alpha subunit	915	STMMW_24101.fasta
STMMW24111		2523918	1311	putative 3-ketoacyl-CoA thiolase	717	STMMW_24111.fasta
STMMW24121		2525406	285	conserved hypothetical protein	137	STMMW_24121.fasta
STMMW24131		2526055	1314	long-chain fatty acid transport protein precursor	632	STMMW_24131.fasta
STMMW24141		2527429	756	VacJ lipoprotein precursor	356	STMMW_24141.fasta
STMMW24151		2528473	942	putative membrane protein	547	STMMW_24151.fasta
STMMW24161		2529721	939	outer membrane protease E	561	STMMW_24161.fasta
STMMW24231		2537463	243	membrane protein	113	STMMW_24231.fasta
STMMW24241		2538227	921	putative acyltransferase	564	STMMW_24241.fasta
STMMW24242		2539550	72		22	STMMW_24242.fasta
STMMW24251		2539671	1239	putative aminotransferase	626	STMMW_24251.fasta
STMMW24261		2541251	147	conserved hypothetical protein	146	STMMW_24261.fasta
STMMW24271		2541630	966	Glucose kinase	567	STMMW_24271.fasta
STMMW24281		2542799	1236	putative membrane protein	778	STMMW_24281.fasta
STMMW24291		2544054	1653	putative decarboxylase	886	STMMW_24291.fasta
STMMW24301		2545886	999	putative ion-channel protein	640	STMMW_24301.fasta
STMMW24311		2546998	327	conserved hypothetical protein	166	STMMW_24311.fasta
STMMW24321		2547385	1242	Probable manganese transport protein mntH	690	STMMW_24321.fasta
STMMW24331		2548969	1203	nucleoside permease NupC	605	STMMW_24331.fasta
STMMW24341		2550224	2190	putative membrane protein	893	STMMW_24341.fasta
STMMW24351		2553019	363	conserved hypothetical protein	131	STMMW_24351.fasta
STMMW24361		2553383	393	conserved hypothetical protein	166	STMMW_24361.fasta
STMMW24371		2553829	1416	GluRS	678	STMMW_24371.fasta
STMMW24431		2560436	927	putative transcriptional regulator	561	STMMW_24431.fasta
STMMW24441		2561452	999	putative membrane protein	637	STMMW_24441.fasta
STMMW24451		2562447	228	conserved hypothetical protein	179	STMMW_24451.fasta
STMMW24461		2562667	2016	DNA ligase	883	STMMW_24461.fasta
STMMW24471		2564754	1038	Cell division protein zipA homolog	456	STMMW_24471.fasta
STMMW24481		2565972	762	putative sulfate transport protein CysZ	489	STMMW_24481.fasta
STMMW24491		2566897	972	cysteine synthase A	611	STMMW_24491.fasta
STMMW24501		2568252	258	phosphocarrier protein HPr	72	STMMW_24501.fasta
STMMW24511		2568558	1728	phosphoenolpyruvate-protein phosphotransferase (ec 2.7.3.9) (phosphotransferase system, enzyme i)	651	STMMW_24511.fasta
STMMW24521		2570326	510	PTS system, glucose-specific IIA component	174	STMMW_24521.fasta
STMMW24531		2570984	240	hypothetical protein	176	STMMW_24531.fasta
STMMW24541		2571220	867	pyridoxine kinase	565	STMMW_24541.fasta
STMMW24551		2572169	1293	putative transcriptional regulator	678	STMMW_24551.fasta
STMMW24591		2575317	912	cysteine synthase B	651	STMMW_24591.fasta
STMMW24601		2576296	1098	sulphate transport ATP-binding protein CysA	699	STMMW_24601.fasta
STMMW24611		2577383	876	sulphate transport system permease protein CysW	580	STMMW_24611.fasta
STMMW24621		2578258	834	sulphate transport system permease protein CysT	671	STMMW_24621.fasta
STMMW24631		2579091	1017	thiosulphate-binding protein precursor	673	STMMW_24631.fasta
STMMW24641		2580265	792	putative oxidoreductase	513	STMMW_24641.fasta
STMMW24651		2581294	900	conserved hypothetical protein	604	STMMW_24651.fasta
STMMW24661		2582288	576	putative lipoprotein	375	STMMW_24661.fasta
STMMW24671		2582925	450	conserved hypothetical protein	310	STMMW_24671.fasta
STMMW24681		2583361	426	putative acetyltransferase	222	STMMW_24681.fasta
STMMW24691		2583999	870	probable N-acetylmuramoyl-L-alanine amidase	546	STMMW_24691.fasta
STMMW24731		2587726	1053	ethanolamine operon transcriptional regulator	612	STMMW_24731.fasta
STMMW24741		2588826	495	ethanolamine utilization protein EutK	325	STMMW_24741.fasta
STMMW24751		2589333	660	ethanolamine utilization protein EutL	532	STMMW_24751.fasta
STMMW24761		2590002	897	Ethanolamine ammonia-lyase small subunit	657	STMMW_24761.fasta
STMMW24771		2590917	1362	ethanolamine ammonia-lyase heavy chain	754	STMMW_24771.fasta
STMMW24781		2592290	1404	putative ethanolamine utilization protein EutA	795	STMMW_24781.fasta
STMMW24791		2593690	1227	putative membrane protein	770	STMMW_24791.fasta
STMMW24801		2595036	1188	putative alchohol dehydrogenase	734	STMMW_24801.fasta
STMMW24821		2597063	1404	putative aldehyde dehydrogenase	871	STMMW_24821.fasta
STMMW24831		2598478	300	ethanolamine utilization protein	123	STMMW_24831.fasta
STMMW24841		2598878	291	ethanolamine utilization protein	165	STMMW_24841.fasta
STMMW24851		2599209	1017	putative phosphate acyltransferase	714	STMMW_24851.fasta
STMMW24861		2600222	804	putative cobalamin adenosyltransferase	636	STMMW_24861.fasta
STMMW24871		2601022	690	putative ethanolamine utilization protein EutQ	500	STMMW_24871.fasta
STMMW24881		2601689	480	putative ethanolamine utilization protein	299	STMMW_24881.fasta
STMMW24891		2602181	336	putative ethanolamine utilization protein EutS	269	STMMW_24891.fasta
STMMW24911		2603645	2280	NADP-dependent malate dehydrogenase (decarboxylating)	950	STMMW_24911.fasta
STMMW24921		2606196	951	transaldolase A	617	STMMW_24921.fasta
STMMW24941		2609229	231	hypothetical protein	104	STMMW_24941.fasta
STMMW24951		2609588	1044	putative exported protein	628	STMMW_24951.fasta
STMMW24961		2610757	576	conserved hypothetical protein	402	STMMW_24961.fasta
STMMW24971		2611536	1299	putative exported protein	706	STMMW_24971.fasta
STMMW24981		2613283	1962	putative oxidoreductase	897	STMMW_24981.fasta
STMMW24991		2615430	1701	nitrate/nitrite sensor protein NarQ	708	STMMW_24991.fasta
STMMW25011		2621002	357	conserved hypothetical protein	162	STMMW_25011.fasta
STMMW25021		2621362	1128	succinyl-diaminopimelate desuccinylase	606	STMMW_25021.fasta
STMMW25022		2622517	201		107	STMMW_25022.fasta
STMMW25031		2622744	2019	conserved hypothetical protein	946	STMMW_25031.fasta
STMMW25041		2624778	864	putative membrane protein	620	STMMW_25041.fasta
STMMW25051		2625772	714	SAICAR synthetase	395	STMMW_25051.fasta
STMMW25061		2626660	1035	putative lipoprotein	619	STMMW_25061.fasta
STMMW25071		2627711	879	DHDPS	403	STMMW_25071.fasta
STMMW25081		2628735	573	glycine cleavage system transcriptional repressor	222	STMMW_25081.fasta
STMMW25091		2629307	471	bacterioferritin comigratory protein	180	STMMW_25091.fasta
STMMW25101		2630364	1089	putative membrane protein	605	STMMW_25101.fasta
STMMW25111		2631639	1464	putative exported protein	761	STMMW_25111.fasta
STMMW25121		2633142	360	putative arsenate reductase (arsenical pump modifier)	293	STMMW_25121.fasta
STMMW25131		2633528	726	conserved hypothetical protein	325	STMMW_25131.fasta
STMMW25141		2634324	1290	uracil permease (uracil transporter)	717	STMMW_25141.fasta
STMMW25151		2636412	627	UMP pyrophosphorylase	289	STMMW_25151.fasta
STMMW25161		2637452	1038	AIR synthase	532	STMMW_25161.fasta
STMMW25171		2638489	639	phosphoribosylglycinamidine myltransferase	389	STMMW_25171.fasta
STMMW25181		2639316	2067	ATP-polyphosphate phosphotransferase	807	STMMW_25181.fasta
STMMW25191		2641387	1542	exopolyphosphatase	734	STMMW_25191.fasta
STMMW25201		2642964	2214	putative membrane protein	888	STMMW_25201.fasta
STMMW25211		2645274	138	conserved hypothetical protein	186	STMMW_25211.fasta
STMMW25231		2645590	192		81	STMMW_25231.fasta
STMMW25271		2647184	1578	GMP synthase (glutamine-hydrolyzing)	865	STMMW_25271.fasta
STMMW25281		2648831	1467	inosine-5'-monophosphate dehydrogenase	733	STMMW_25281.fasta
STMMW25351		2675526	222	conserved hypothetical protein	222	STMMW_25351.fasta
STMMW25361		2675836	1473	GTP-binding protein engA	749	STMMW_25361.fasta
STMMW25371		2677427	1179	putative lipoprotein	691	STMMW_25371.fasta
STMMW25381		2678616	621	putative membrane protein	307	STMMW_25381.fasta
STMMW25391		2679250	1275	HisRS	643	STMMW_25391.fasta
STMMW25401		2680635	1119	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	676	STMMW_25401.fasta
STMMW25411		2681780	1005	putative DNA-binding protein	513	STMMW_25411.fasta
STMMW25421		2683076	1167	conserved hypothetical protein	606	STMMW_25421.fasta
STMMW25431		2684449	432	NDK	236	STMMW_25431.fasta
STMMW25441		2685001	864	putative polyferredoxin	620	STMMW_25441.fasta
STMMW25461		2686666	630	putative anaerobic reductase component	500	STMMW_25461.fasta
STMMW25481		2689826	2316	penicillin-binding protein 1C	1033	STMMW_25481.fasta
STMMW25501		2697285	843	putative thiosulfate sulfurtransferase	596	STMMW_25501.fasta
STMMW25521		2699611	786	SseB protein	563	STMMW_25521.fasta
STMMW25531		2700497	1284	Aminopeptidase B	712	STMMW_25531.fasta
STMMW25541		2702027	201	conserved hypothetical protein	108	STMMW_25541.fasta
STMMW25551		2702239	336	ferredoxin	123	STMMW_25551.fasta
STMMW25571		2704439	516	chaperone protein HscB	397	STMMW_25571.fasta
STMMW25581		2705150	324	conserved hypothetical protein	111	STMMW_25581.fasta
STMMW25591		2705502	387	NifU-like protein	184	STMMW_25591.fasta
STMMW25601		2705916	1215	cysteine desulfurase	650	STMMW_25601.fasta
STMMW25611		2707311	495	conserved hypothetical protein	245	STMMW_25611.fasta
STMMW25621		2707965	732	putative RNA methyltransferase	464	STMMW_25621.fasta
STMMW25631		2708815	804	extragenic suppressor protein SuhB	461	STMMW_25631.fasta
STMMW25651		2710823	1044	anaerobic sulfite reductase subunit A	661	STMMW_25651.fasta
STMMW25661		2711870	819	anaerobic sulfite reductase subunit B	475	STMMW_25661.fasta
STMMW25671		2712699	1014	anaerobic sulfite reductase subunit C	544	STMMW_25671.fasta
STMMW25681		2713713	987	putative inner membrane protein	679	STMMW_25681.fasta
STMMW25691		2714690	639	putative exported protein	380	STMMW_25691.fasta
STMMW25701		2715454	1278	stationary phase inducible protein CsiE	675	STMMW_25701.fasta
STMMW25711		2716726	1140	putative 3-phenylpropionate permease	635	STMMW_25711.fasta
STMMW25721		2718061	1254	SHMT	712	STMMW_25721.fasta
STMMW25731		2719639	1191	flavohemoprotein (haemoglobin-like protein)	729	STMMW_25731.fasta
STMMW25741		2721011	1545	transcriptional activator cadC	845	STMMW_25741.fasta
STMMW25751		2722916	1332	probable cadaverine/lysine antiporter	513	STMMW_25751.fasta
STMMW25761		2724393	2082	lysine decarboxylase	761	STMMW_25761.fasta
STMMW25801		2729788	765	putative membrane protein	507	STMMW_25801.fasta
STMMW25811		2730554	1443	putative sensor kinase protein	706	STMMW_25811.fasta
STMMW25821		2732634	3888	FGAM synthase	1244	STMMW_25821.fasta
STMMW25831		2736777	1545	putative exported protein	710	STMMW_25831.fasta
STMMW25841		2738372	552	conserved hypothetical protein	358	STMMW_25841.fasta
STMMW25851		2738948	636	putative membrane protein	333	STMMW_25851.fasta
STMMW25861		2739587	1362	putative PTS system IIBC component	704	STMMW_25861.fasta
STMMW25871		2740959	894	putative phophosugar binding protein	567	STMMW_25871.fasta
STMMW25881		2741968	849	putative transcriptional regulator	583	STMMW_25881.fasta
STMMW25921		2746070	261	putative ferredoxin	188	STMMW_25921.fasta
STMMW25931		2746442	381	4'-phosphopantetheinyl transferase acpS	239	STMMW_25931.fasta
STMMW25941		2746822	732	PNP synthase	420	STMMW_25941.fasta
STMMW25951		2747565	729	DNA repair protein RecO	386	STMMW_25951.fasta
STMMW25961		2748305	906	GTP-binding protein	550	STMMW_25961.fasta
STMMW25971		2749207	681	RNase III	382	STMMW_25971.fasta
STMMW25981		2750161	975	signal peptidase I	557	STMMW_25981.fasta
STMMW25991		2751152	1800	GTP-binding protein LepA	834	STMMW_25991.fasta
STMMW26571		2803970	480	sigma-E factor regulatory protein RseC	346	STMMW_26571.fasta
STMMW26581		2804446	957	sigma-E factor regulatory protein RseB precursor	503	STMMW_26581.fasta
STMMW26591		2805402	651	sigma-E factor negative regulatory protein	248	STMMW_26591.fasta
STMMW26601		2806084	576	RNA polymerase sigma-E factor (sigma-24)	192	STMMW_26601.fasta
STMMW26611		2807084	1623	L-aspartate oxidase (quinolinate synthetase B)	754	STMMW_26611.fasta
STM2666		2808113	48	hypothetical protein	33	STM2666.fasta
STMMW26621		2808691	738	conserved hypothetical protein	398	STMMW_26621.fasta
STMMW26631		2809559	1335	ATP-dependent RNA helicase SrmB	612	STMMW_26631.fasta
STMMW26671		2813264	690	UDG	428	STMMW_26671.fasta
STMMW26681		2814069	1038	putative RNA methyltransferase	599	STMMW_26681.fasta
STMMW26691		2815310	420	thioredoxin 2	256	STMMW_26691.fasta
STMMW26711		2816536	2661	putative acyl-CoA synthetase	998	STMMW_26711.fasta
STMMW26721		2819311	1356	CDP-diacylglycerol-serine O-phosphatidyltransferase	605	STMMW_26721.fasta
STMMW26731		2820711	324	conserved hypothetical protein	183	STMMW_26731.fasta
STMMW26741		2821031	1302	alpha-ketoglutarate permease	712	STMMW_26741.fasta
STMMW26751		2822436	456	conserved hypothetical protein	328	STMMW_26751.fasta
STMMW26761		2828772	2574	ClpB protein (heat shock protein f84.1)	907	STMMW_26761.fasta
STMMW26771		2831475	732	conserved hypothetical protein	389	STMMW_26771.fasta
STMMW26781		2832203	981	ftsH suppressor protein SfhB	527	STMMW_26781.fasta
STMMW26791		2833315	738	putative lipoprotein	253	STMMW_26791.fasta
STMMW26801		2834324	339	putative sigma(54) modulation protein	105	STMMW_26801.fasta
STMMW26811		2834913	1161	chorismate mutase-P/prephenate dehydratase	590	STMMW_26811.fasta
STMMW26821		2836034	909	conserved hypothetical protein	559	STMMW_26821.fasta
STMMW26831		2837000	1068	chorismate mutase/prephenate dehydrogenase	592	STMMW_26831.fasta
STMMW26841		2838131	1071	phospho-2-dehydro-3-deoxyheptonate aldolase, tyr-sensitive	562	STMMW_26841.fasta
STMMW26851		2839641	519	putative exported protein	242	STMMW_26851.fasta
STMMW26861		2840152	1221	putative membrane protein	624	STMMW_26861.fasta
STMMW26871		2841529	348	50S ribosomal subunit protein L19	81	STMMW_26871.fasta
STMMW26881		2841917	768	Guanine-N1--methyltransferase EC 2.1.1.31	424	STMMW_26881.fasta
STMMW26891		2842729	549	16S rRNA processing protein	205	STMMW_26891.fasta
STMMW26901		2843296	249	30S ribosomal subunit protein S16	84	STMMW_26901.fasta
STMMW26911		2843858	1362	signal recognition particle protein	771	STMMW_26911.fasta
STMMW26921		2845385	792	putative membrane protein	443	STMMW_26921.fasta
STMMW26931		2846283	1200	putative membrane protein	652	STMMW_26931.fasta
STMMW26971		2848957	879	conserved hypothetical protein	485	STMMW_26971.fasta
STMMW26981		2849921	1662	DNA repair protein	751	STMMW_26981.fasta
STMMW26991		2851731	339	small protein A	111	STMMW_26991.fasta
STMMW27001		2852235	291	conserved hypothetical protein	162	STMMW_27001.fasta
STMMW27021		2853141	483	SsrA (tmRNA)-binding protein	213	STMMW_27021.fasta
STMMW27041		2865776	1410	putative type I secretion protein	729	STMMW_27041.fasta
STMMW27051		2867182	2181	putative type I secretion protein, ATP-binding protein	908	STMMW_27051.fasta
STMMW27061		2869370	1164	putative type I secretion protein	640	STMMW_27061.fasta
STMMW27411		2910558	3654	putative ABC transporter protein	1207	STMMW_27411.fasta
STMMW27421		2914321	1245	putative ferric enterochelin esterase	745	STMMW_27421.fasta
STMMW27431		2915597	936	putative exported protein	616	STMMW_27431.fasta
STMMW27441		2916574	2181	TonB-dependent outer membrane siderophore receptor protein	961	STMMW_27441.fasta
STMMW27481		2921358	930	Virulence protein	435	STMMW_27481.fasta
STMMW27501		2924198	1014	putative cation transporter	563	STMMW_27501.fasta
STMMW27511		2925344	1416	putative two-component system sensor kinase	692	STMMW_27511.fasta
STMMW27521		2926746	675	transcriptional regulator	438	STMMW_27521.fasta
STMMW27531		2927575	978	putative exported protein	566	STMMW_27531.fasta
STMMW27541		2928564	435	putative membrane protein	277	STMMW_27541.fasta
STMMW27551		2929009	1515	putative membrane protein	791	STMMW_27551.fasta
STMMW27561		2930817	987	Protein csiD	588	STMMW_27561.fasta
STMMW27571		2931829	1269	putative GAB DTP gene cluster repressor	778	STMMW_27571.fasta
STMMW27581		2933119	1449	succinate-semialdehyde dehydrogenase	795	STMMW_27581.fasta
STMMW27591		2934582	1284	4-aminobutyrate aminotransferase	699	STMMW_27591.fasta
STMMW27601		2935995	1401	GabA permease (4-amino butyrate transport carrier)	734	STMMW_27601.fasta
STMMW27621		2938136	450	conserved hypothetical protein	276	STMMW_27621.fasta
STMMW27631		2938685	159	putative membrane protein	53	STMMW_27631.fasta
STMMW27641		2939026	300	putative transcriptional regulator	186	STMMW_27641.fasta
STMMW27651		2939335	528	putative membrane protein	383	STMMW_27651.fasta
STMMW27652		2939941	180		170	STMMW_27652.fasta
STMMW27661		2940210	402	DNA-binding protein StpA	169	STMMW_27661.fasta
STMMW27671		2941310	450	putative membrane protein	294	STMMW_27671.fasta
STMMW27681		2941794	351	conserved hypothetical protein	202	STMMW_27681.fasta
STMMW27691		2942294	339	conserved hypothetical protein	229	STMMW_27691.fasta
STMMW27721		2944842	246	putative glutaredoxin	220	STMMW_27721.fasta
STMMW27731		2945084	411	NrdI protein	346	STMMW_27731.fasta
STMMW27741		2945467	2145	ribonucleoside-diphosphate reductase 2 alpha chain	874	STMMW_27741.fasta
STMMW27751		2947622	960	ribonucleoside-diphosphate reductase 2 beta chain	536	STMMW_27751.fasta
STMMW27761		2948936	1203	glycine betaine/L-proline transport ATP-binding protein	648	STMMW_27761.fasta
STMMW27771		2950131	1065	glycine betaine/L-proline transport system permease protein P	678	STMMW_27771.fasta
STMMW27781		2951265	996	glycine betaine-binding periplasmic protein precursor	606	STMMW_27781.fasta
STMMW27791		2952425	1185	putative transmembrane transport protein	714	STMMW_27791.fasta
STMMW27801		2954106	531	putative transcriptional regulator	208	STMMW_27801.fasta
STMMW27811		2954763	1173	multidrug resistance protein A	626	STMMW_27811.fasta
STMMW27821		2955952	1539	multidrug resistance protein B	808	STMMW_27821.fasta
STMMW27841		2959255	516	AI-2 synthesis protein	295	STMMW_27841.fasta
STMMW27851		2959920	1557	GCS	732	STMMW_27851.fasta
STMMW27861		2961553	426	putative membrane protein	217	STMMW_27861.fasta
STMMW27871		2961975	567	conserved hypothetical protein	299	STMMW_27871.fasta
STMMW27881		2963936	186	Carbon storage regulator homolog	53	STMMW_27881.fasta
STMMW27891		2964356	2631	AlaRS	925	STMMW_27891.fasta
STMMW27901		2967222	501	Regulatory protein recX	273	STMMW_27901.fasta
STMMW27911		2967839	1062	RecA protein	520	STMMW_27911.fasta
STMMW27921		2968985	498	conserved hypothetical protein	364	STMMW_27921.fasta
STMMW27931		2969960	1080	membrane-bound lytic transglycosylase B precursor	658	STMMW_27931.fasta
STMMW27941		2971293	564	PTS system, glucitol/sorbitol-specific IIBC component	292	STMMW_27941.fasta
STMMW27951		2971853	972	PTS system, glucitol/sorbitol-specific IIBC component	592	STMMW_27951.fasta
STMMW27961		2972836	363	PTS system, glucitol/sorbitol-specific IIA component	234	STMMW_27961.fasta
STMMW27971		2973210	780	sorbitol-6-phosphate 2-dehydrogenase (glucitol-6-phosphate dehydrogenase)	441	STMMW_27971.fasta
STMMW27981		2974065	360	glucitol operon activator protein	219	STMMW_27981.fasta
STMMW27991		2974622	774	glucitol operon repressor	303	STMMW_27991.fasta
STMMW28011		2976350	1521	putative sigma-54-dependent transriptional regulator	760	STMMW_28011.fasta
STMMW28021		2978056	1440	anaerobic nitric oxide reductase flavorubredoxin	805	STMMW_28021.fasta
STMMW28031		2979492	1134	Nitric oxide reductase FlRd-NAD	688	STMMW_28031.fasta
STMMW28051		2983108	546	electron transport protein	339	STMMW_28051.fasta
STMMW28071		2984690	471	hydrogenase 3 maturation protease	405	STMMW_28071.fasta
STMMW28081		2985153	411	formate hydrogenlyase maturation protein	294	STMMW_28081.fasta
STMMW28091		2985560	768	formate hydrogenlyase subunit 7	546	STMMW_28091.fasta
STMMW28101		2986327	543	formate hydrogenlyase subunit 6	448	STMMW_28101.fasta
STMMW28111		2986879	1710	formate hydrogenlyase subunit 5	830	STMMW_28111.fasta
STMMW28121		2988606	924	formate hydrogenlyase subunit 4	650	STMMW_28121.fasta
STMMW28131		2989532	1827	formate hydrogenlyase subunit 3	894	STMMW_28131.fasta
STMMW28141		2991358	609	formate hydrogenlyase subunit 2	338	STMMW_28141.fasta
STMMW28151		2992112	462	formate hydrogenlyase regulatory protein	270	STMMW_28151.fasta
STMMW28161		2992783	357	HypA protein	104	STMMW_28161.fasta
STMMW28171		2993208	873	hydrogenase isoenzymes formation protein HypB	542	STMMW_28171.fasta
STMMW28181		2994071	273	hydrogenase isoenzymes formation protein HypC	146	STMMW_28181.fasta
STMMW28191		2994343	1122	hydrogenase isoenzymes formation protein HypD	657	STMMW_28191.fasta
STMMW28201		2995503	969	hydrogenase isoenzymes formation protein HypE	563	STMMW_28201.fasta
STMMW28211		2996690	2079	transcriptional activator of the formate hydrogenlyase system	907	STMMW_28211.fasta
STMMW28221		2998830	345	conserved hypothetical protein	243	STMMW_28221.fasta
STMMW28231		2999356	918	Iron transport protein, periplasmic-binding protein	537	STMMW_28231.fasta
STMMW28241		3000270	822	Iron transport protein, ATP-binding component	486	STMMW_28241.fasta
STMMW28251		3001088	861	Iron transport protein, inner membrane component	493	STMMW_28251.fasta
STMMW28261		3001939	849	Iron transport protein, inner membrane component	494	STMMW_28261.fasta
STMMW28281		3003955	756	possible AraC-family transcriptional regulator	459	STMMW_28281.fasta
STMMW28291		3005095	888	AraC-family transcriptional regulator	567	STMMW_28291.fasta
STMMW28301		3006327	453	hypothetical protein found within S. typhi pathogenicity island 1	302	STMMW_28301.fasta
STMMW28321		3007413	600	cell invasion protein	211	STMMW_28321.fasta
STMMW28331		3007984	759	pathogenicity 1 island effector protein	250	STMMW_28331.fasta
STMMW28341		3008739	306	pathogenicity 1 island effector protein	137	STMMW_28341.fasta
STMMW28361		3009330	1179	pathogenicity 1 island effector protein	540	STMMW_28361.fasta
STMMW28371		3010824	930	AraC-family transcriptional regulator	537	STMMW_28371.fasta
STMMW28381		3012844	1662	invasion protein regulator	628	STMMW_28381.fasta
STMMW28391		3014523	483	cell invasion protein	305	STMMW_28391.fasta
STMMW28411		3016677	393	chaperone (associated with virulence)	238	STMMW_28411.fasta
STMMW28431		3017400	249	probable acyl carrier protein	156	STMMW_28431.fasta
STMMW28441		3017667	2058	pathogenicity island 1 effector protein (function unknown)	725	STMMW_28441.fasta
STMMW28451		3019743	1032	pathogenicity island 1 effector protein	437	STMMW_28451.fasta
STMMW28461		3020845	1230	pathogenicity island 1 effector protein	490	STMMW_28461.fasta
STMMW28471		3022102	1782	pathogenicity island 1 effector protein	677	STMMW_28471.fasta
STMMW28481		3023886	498	unknown function	154	STMMW_28481.fasta
STMMW28491		3024521	1071	secretory protein (associated with virulence)	463	STMMW_28491.fasta
STMMW28501		3025578	792	secretory protein (associated with virulence)	403	STMMW_28501.fasta
STMMW28511		3026373	261	secretory protein (associated with virulence)	87	STMMW_28511.fasta
STMMW28531		3027323	912	surface presentation of antigens protein (associated with type III secretion and virulence)	465	STMMW_28531.fasta
STMMW28541		3028234	1011	surface presentation of antigens protein (associated with type III secretion and virulence)	509	STMMW_28541.fasta
STMMW28551		3029244	444	secretory protein (associated with virulence)	189	STMMW_28551.fasta
STMMW28561		3029665	1296	secretory apparatus ATP synthase (associated with virulence)	590	STMMW_28561.fasta
STMMW28571		3030957	408	secretory protein (associated with virulence)	156	STMMW_28571.fasta
STMMW28591		3033470	1119	cell invasion protein	455	STMMW_28591.fasta
STMMW28601		3034585	1689	secretory protein (associated with virulence)	648	STMMW_28601.fasta
STMMW28611		3036270	651	possible AraC-family regulatory protein	281	STMMW_28611.fasta
STMMW28621		3037377	444	cell adherance/invasion protein	307	STMMW_28621.fasta
STMMW28721		3043309	2526	DNA mismatch repair protein	970	STMMW_28721.fasta
STMMW28741		3046267	1209	possible membrane transport protein	652	STMMW_28741.fasta
STMMW28751		3047563	933	possible LysR-family transcriptional regulator	548	STMMW_28751.fasta
STMMW28761		3048537	1497	possible permease	766	STMMW_28761.fasta
STMMW28771		3050030	951	conserved hypothetical protein	604	STMMW_28771.fasta
STMMW28791		3051801	639	possible sugar aldolase	378	STMMW_28791.fasta
STMMW28821		3054812	765	DeoR-family trancriptional regulator	502	STMMW_28821.fasta
STMMW28831		3055595	405	putative regulatory protein	173	STMMW_28831.fasta
STMMW28841		3056170	594	possible decarboxylase	440	STMMW_28841.fasta
STMMW28851		3056763	1428	conserved hypothetical protein	808	STMMW_28851.fasta
STMMW28861		3058201	237	conserved hypothetical protein	176	STMMW_28861.fasta
STMMW28871		3058482	993	RNA polymerase sigma subunit RpoS (sigma-38)	896	STMMW_28871.fasta
STMMW28881		3059537	1134	lipoprotein NlpD precursor	461	STMMW_28881.fasta
STMMW28891		3060846	627	L-isoaspartyl protein carboxyl methyltransferase	396	STMMW_28891.fasta
STMMW28901		3061466	762	Acid phosphatase surE	409	STMMW_28901.fasta
STMMW28911		3062208	1050	Pseudouridylate synthase	554	STMMW_28911.fasta
STMMW28921		3063254	480	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	326	STMMW_28921.fasta
STMMW28931		3063733	711	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	443	STMMW_28931.fasta
STMMW28941		3064462	312	Cell division protein ftsB homolog	124	STMMW_28941.fasta
STMMW28961		3065337	606	APS kinase	415	STMMW_28961.fasta
STMMW28971		3065929	1440	ATP sulfurylase (ATP:sulfate adenyltransferase) subunit	773	STMMW_28971.fasta
STMMW28981		3067378	909	ATP sulfurylase (ATP:sulfate adenyltransferase)	520	STMMW_28981.fasta
