Locus	Gene	Start	Length	Product	Allele Count	Alleles
OG1RFRS03925		785047	813	phosphotransferase	173	OG1RF_RS03925.fasta
OG1RFRS03930		785930	2532	membrane protein	381	OG1RF_RS03930.fasta
OG1RFRS03935		788458	735	alpha/beta hydrolase	155	OG1RF_RS03935.fasta
OG1RFRS03940		789369	585	hypothetical protein	149	OG1RF_RS03940.fasta
OG1RFRS03945		789976	1056	endonuclease subunit UvrC	254	OG1RF_RS03945.fasta
OG1RFRS03955		791808	2238	daunorubicin resistance protein DrrC	394	OG1RF_RS03955.fasta
OG1RFRS03965		796653	930	kanamycin kinase	206	OG1RF_RS03965.fasta
OG1RFRS03975		798397	402	nucleoside-diphosphate kinase	86	OG1RF_RS03975.fasta
OG1RFRS03980		798958	1611	aspartate 4-decarboxylase	265	OG1RF_RS03980.fasta
OG1RFRS03985		800711	1086	hypothetical protein	270	OG1RF_RS03985.fasta
OG1RFRS03990		801912	804	haloacid dehalogenase	149	OG1RF_RS03990.fasta
OG1RFRS03995		802867	630	membrane protein	142	OG1RF_RS03995.fasta
OG1RFRS04000		803648	1407	NCS2 family permease	284	OG1RF_RS04000.fasta
OG1RFRS04005		805263	1197	multidrug resistance protein	224	OG1RF_RS04005.fasta
OG1RFRS04010		806514	186	DUF2929 domain-containing protein	27	OG1RF_RS04010.fasta
OG1RFRS04015		806817	3330	DNA polymerase III subunit alpha	471	OG1RF_RS04015.fasta
OG1RFRS04020		810319	963	ATP-dependent 6-phosphofructokinase	114	OG1RF_RS04020.fasta
OG1RFRS04025		811346	1758	pyruvate kinase	234	OG1RF_RS04025.fasta
OG1RFRS04030		813477	570	hypothetical protein	86	OG1RF_RS04030.fasta
OG1RFRS04035		814103	180	50S ribosomal protein L32	13	OG1RF_RS04035.fasta
OG1RFRS04040		814487	1422	phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	233	OG1RF_RS04040.fasta
OG1RFRS04045		816066	687	DNA-binding response regulator	84	OG1RF_RS04045.fasta
OG1RFRS04050		816763	1509	two-component sensor histidine kinase	255	OG1RF_RS04050.fasta
OG1RFRS04380		874548	810	taurine ABC transporter ATP-binding protein	191	OG1RF_RS04380.fasta
OG1RFRS04385		875416	1758	ABC transporter permease	341	OG1RF_RS04385.fasta
OG1RFRS04390		877719	513	tunicamycin resistance protein	153	OG1RF_RS04390.fasta
OG1RFRS04395		878500	1599	manganese transporter	264	OG1RF_RS04395.fasta
OG1RFRS04400		880098	426	universal stress protein UspA	98	OG1RF_RS04400.fasta
OG1RFRS04405		880578	1671	purine catabolism regulatory protein	290	OG1RF_RS04405.fasta
OG1RFRS04415		884318	1224	deaminase	268	OG1RF_RS04415.fasta
OG1RFRS04420		885538	1218	deaminase	258	OG1RF_RS04420.fasta
OG1RFRS04425		886990	480	hypothetical protein	133	OG1RF_RS04425.fasta
OG1RFRS04435		888013	639	acetyltransferase	176	OG1RF_RS04435.fasta
OG1RFRS04440		888772	204	hypothetical protein	32	OG1RF_RS04440.fasta
OG1RFRS04445		889049	1038	galactose-1-epimerase	217	OG1RF_RS04445.fasta
OG1RFRS04450		890306	1164	galactokinase	220	OG1RF_RS04450.fasta
OG1RFRS04460		892486	1494	galactose-1-phosphate uridylyltransferase	288	OG1RF_RS04460.fasta
OG1RFRS04470		895033	534	hypothetical protein	131	OG1RF_RS04470.fasta
OG1RFRS04480		895966	507	N-acetyltransferase	141	OG1RF_RS04480.fasta
OG1RFRS04490		897276	450	GNAT family N-acetyltransferase	171	OG1RF_RS04490.fasta
OG1RFRS04495		897918	1155	multidrug resistance protein	249	OG1RF_RS04495.fasta
OG1RFRS04500		899223	1317	excinuclease ABC subunit A	227	OG1RF_RS04500.fasta
OG1RFRS04505		900544	390	hypothetical protein	92	OG1RF_RS04505.fasta
OG1RFRS04510		901020	183	hypothetical protein	63	OG1RF_RS04510.fasta
OG1RFRS04515		901220	306	hypothetical protein	76	OG1RF_RS04515.fasta
OG1RFRS04520		901578	432	universal stress protein A	112	OG1RF_RS04520.fasta
OG1RFRS04525		902080	243	hypothetical protein	64	OG1RF_RS04525.fasta
OG1RFRS04530		902692	447	spermine/spermidine acetyltransferase	128	OG1RF_RS04530.fasta
OG1RFRS04535		903278	714	thioredoxin	168	OG1RF_RS04535.fasta
OG1RFRS04540		904062	396	DUF805 domain-containing protein	66	OG1RF_RS04540.fasta
OG1RFRS04545		904643	1422	hypothetical protein	383	OG1RF_RS04545.fasta
OG1RFRS04550		906392	3312	hypothetical protein	608	OG1RF_RS04550.fasta
OG1RFRS04555		909707	1431	cell wall surface anchor protein	296	OG1RF_RS04555.fasta
OG1RFRS04560		911134	1884	cell wall surface anchor protein	364	OG1RF_RS04560.fasta
OG1RFRS04565		913111	855	class C sortase	194	OG1RF_RS04565.fasta
OG1RFRS04575		914522	204	DUF378 domain-containing protein	41	OG1RF_RS04575.fasta
OG1RFRS04590		916407	306	hypothetical protein	69	OG1RF_RS04590.fasta
OG1RFRS04605		920861	735	methylase	234	OG1RF_RS04605.fasta
OG1RFRS04610		921592	402	hypothetical protein	122	OG1RF_RS04610.fasta
OG1RFRS04615		922103	1353	amino acid permease	258	OG1RF_RS04615.fasta
OG1RFRS04620		923627	186	hypothetical protein	57	OG1RF_RS04620.fasta
OG1RFRS04625		923993	306	hypothetical protein	118	OG1RF_RS04625.fasta
OG1RFRS04630		924301	129	hypothetical protein	37	OG1RF_RS04630.fasta
OG1RFRS04635		924650	762	Fe-S oxidoreductase	196	OG1RF_RS04635.fasta
OG1RFRS04640		925424	1473	iron-sulfur cluster-binding protein	300	OG1RF_RS04640.fasta
OG1RFRS04650		927829	549	signal peptidase I	95	OG1RF_RS04650.fasta
OG1RFRS04660		932071	3795	helicase-exonuclease AddAB subunit AddA	553	OG1RF_RS04660.fasta
OG1RFRS04665		935935	345	HxlR family transcriptional regulator	37	OG1RF_RS04665.fasta
OG1RFRS04670		936598	1047	phenylalanine--tRNA ligase subunit alpha	198	OG1RF_RS04670.fasta
OG1RFRS04675		937652	2424	phenylalanine--tRNA ligase subunit beta	386	OG1RF_RS04675.fasta
OG1RFRS04680		940273	666	amino acid ABC transporter permease	153	OG1RF_RS04680.fasta
OG1RFRS04685		940950	714	glutamine ABC transporter permease	182	OG1RF_RS04685.fasta
OG1RFRS04690		941709	828	glutamine ABC transporter substrate-binding protein	185	OG1RF_RS04690.fasta
OG1RFRS04695	glnQ	942571	732	ABC transporter ATP-binding protein	189	OG1RF_RS04695.fasta
OG1RFRS04705		944387	1356	ribonuclease PH	266	OG1RF_RS04705.fasta
OG1RFRS04710		945755	513	phosphodiesterase	135	OG1RF_RS04710.fasta
OG1RFRS04715		946361	765	DeoR family transcriptional regulator	179	OG1RF_RS04715.fasta
OG1RFRS04720		947319	1068	L-ascorbate-6-phosphate lactonase	214	OG1RF_RS04720.fasta
OG1RFRS04725		948404	459	PTS ascorbate transporter subunit IIA	141	OG1RF_RS04725.fasta
OG1RFRS04730		948875	1488	PTS ascorbate transporter subunit IIC	282	OG1RF_RS04730.fasta
OG1RFRS04735		950377	300	PTS ascorbate transporter subunit IIB	81	OG1RF_RS04735.fasta
OG1RFRS04740	ulaD	950690	639	orotidine 5'-phosphate decarboxylase	148	OG1RF_RS04740.fasta
OG1RFRS04745		951333	861	L-xylulose 5-phosphate 3-epimerase	182	OG1RF_RS04745.fasta
OG1RFRS04755		953150	489	CBS domain-containing protein	106	OG1RF_RS04755.fasta
OG1RFRS04760		953719	702	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	140	OG1RF_RS04760.fasta
OG1RFRS04765		954457	1170	acetyldiaminopimelate deacetylase	266	OG1RF_RS04765.fasta
OG1RFRS04770		955671	921	mechanosensitive ion channel protein MscS	207	OG1RF_RS04770.fasta
OG1RFRS04775		956818	306	hypothetical protein	99	OG1RF_RS04775.fasta
OG1RFRS04780		957200	825	glyoxal reductase	179	OG1RF_RS04780.fasta
OG1RFRS04790		958940	375	lactoylglutathione lyase	58	OG1RF_RS04790.fasta
OG1RFRS04795		959463	447	NUDIX hydrolase	124	OG1RF_RS04795.fasta
OG1RFRS04800		959973	813	sugar-phosphatase	166	OG1RF_RS04800.fasta
OG1RFRS04805		960804	1371	phosphohydrolase	264	OG1RF_RS04805.fasta
OG1RFRS04810		962171	852	lipoate--protein ligase A	214	OG1RF_RS04810.fasta
OG1RFRS04815		963318	438	hypothetical protein	92	OG1RF_RS04815.fasta
OG1RFRS04820		963823	627	DNA-directed RNA polymerase subunit delta	86	OG1RF_RS04820.fasta
OG1RFRS04825		964757	1611	CTP synthetase	253	OG1RF_RS04825.fasta
OG1RFRS04830		966451	2337	penicillin-binding protein 1A	385	OG1RF_RS04830.fasta
OG1RFRS04835	recU	968829	618	Holliday junction resolvase RecU	71	OG1RF_RS04835.fasta
OG1RFRS04840		969509	543	hypothetical protein	125	OG1RF_RS04840.fasta
OG1RFRS04845		970145	411	cell division protein DivIVA	87	OG1RF_RS04845.fasta
OG1RFRS04850		971269	1164	RNA methyltransferase	212	OG1RF_RS04850.fasta
OG1RFRS04855		972451	1497	carboxypeptidase M32	295	OG1RF_RS04855.fasta
OG1RFRS04860		973980	717	DNA replication protein DnaD	164	OG1RF_RS04860.fasta
OG1RFRS04865		974711	648	endonuclease III	140	OG1RF_RS04865.fasta
OG1RFRS04870		975532	765	GntR family transcriptional regulator	210	OG1RF_RS04870.fasta
OG1RFRS04875		976293	1299	peptidase M20	279	OG1RF_RS04875.fasta
OG1RFRS04880		977791	924	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	201	OG1RF_RS04880.fasta
OG1RFRS04885		978734	330	PTS sugar transporter subunit IIB	83	OG1RF_RS04885.fasta
OG1RFRS04890		979082	1356	PTS system, cellobiose-specific IIC component	280	OG1RF_RS04890.fasta
OG1RFRS04900		981080	2382	helicase	429	OG1RF_RS04900.fasta
OG1RFRS04905		983458	966	L-asparaginase	199	OG1RF_RS04905.fasta
OG1RFRS04920		985874	957	membrane protein	219	OG1RF_RS04920.fasta
OG1RFRS04925		987033	870	fructose-1,6-bisphosphate aldolase, class II	99	OG1RF_RS04925.fasta
OG1RFRS04935		988076	1293	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	260	OG1RF_RS04935.fasta
OG1RFRS04940		989365	1293	transcription termination factor Rho	259	OG1RF_RS04940.fasta
OG1RFRS04945		990757	270	50S ribosomal protein L31 type B	25	OG1RF_RS04945.fasta
OG1RFRS04960		992759	879	fructokinase	206	OG1RF_RS04960.fasta
OG1RFRS04965		993728	249	CsbD family protein	68	OG1RF_RS04965.fasta
OG1RFRS04970		994034	735	NADPH-dependent oxidoreductase	242	OG1RF_RS04970.fasta
OG1RFRS04975		994852	459	S-ribosylhomocysteine lyase	59	OG1RF_RS04975.fasta
OG1RFRS04980		995517	1068	aspartate-semialdehyde dehydrogenase	232	OG1RF_RS04980.fasta
OG1RFRS04985		996618	873	4-hydroxy-tetrahydrodipicolinate synthase	200	OG1RF_RS04985.fasta
OG1RFRS04990		997521	1689	RNase J family beta-CASP ribonuclease	292	OG1RF_RS04990.fasta
OG1RFRS04995		999334	1383	multifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'-nucleotidase/3'-nucleotidase	299	OG1RF_RS04995.fasta
OG1RFRS05000		1000767	630	hypothetical protein	159	OG1RF_RS05000.fasta
OG1RFRS05005		1001402	771	haloacid dehalogenase	169	OG1RF_RS05005.fasta
OG1RFRS05020		1003502	861	hypothetical protein	224	OG1RF_RS05020.fasta
OG1RFRS05025		1004516	666	aquaporin	232	OG1RF_RS05025.fasta
OG1RFRS05030		1005355	705	DNA-binding response regulator	144	OG1RF_RS05030.fasta
OG1RFRS05035		1006066	1830	cell wall metabolism sensor histidine kinase WalK	339	OG1RF_RS05035.fasta
OG1RFRS05040		1007892	1311	hypothetical protein	280	OG1RF_RS05040.fasta
OG1RFRS05045		1009202	855	hypothetical protein	180	OG1RF_RS05045.fasta
OG1RFRS05050		1010113	807	metallo-hydrolase	165	OG1RF_RS05050.fasta
OG1RFRS05055		1011130	915	hypothetical protein	217	OG1RF_RS05055.fasta
OG1RFRS05060		1012063	867	phosphate ABC transporter substrate-binding protein	217	OG1RF_RS05060.fasta
OG1RFRS05065		1012981	492	membrane protein	176	OG1RF_RS05065.fasta
OG1RFRS05070		1013487	753	membrane protein	197	OG1RF_RS05070.fasta
OG1RFRS05075		1014675	270	hypothetical protein	29	OG1RF_RS05075.fasta
OG1RFRS05080		1014941	423	Holliday junction resolvase RuvX	92	OG1RF_RS05080.fasta
OG1RFRS05085		1015401	306	hypothetical protein	66	OG1RF_RS05085.fasta
OG1RFRS05090		1016207	849	Cro/Cl family transcriptional regulator	179	OG1RF_RS05090.fasta
OG1RFRS05095		1017128	1170	malate dehydrogenase	304	OG1RF_RS05095.fasta
OG1RFRS05100		1018329	1326	L-malate permease	318	OG1RF_RS05100.fasta
OG1RFRS05105		1019802	1551	signal transduction histidine kinase	320	OG1RF_RS05105.fasta
OG1RFRS05115		1022211	1344	NADH peroxidase	275	OG1RF_RS05115.fasta
OG1RFRS05125		1024796	1653	acetolactate synthase AlsS	291	OG1RF_RS05125.fasta
OG1RFRS05130		1026460	705	alpha-acetolactate decarboxylase	170	OG1RF_RS05130.fasta
OG1RFRS05135		1027322	1083	hypothetical protein	264	OG1RF_RS05135.fasta
OG1RFRS05140		1028518	720	hypothetical protein	192	OG1RF_RS05140.fasta
OG1RFRS05150		1030099	837	spermidine/putrescine ABC transporter permease	185	OG1RF_RS05150.fasta
OG1RFRS05160		1031746	1041	ABC transporter ATP-binding protein	213	OG1RF_RS05160.fasta
OG1RFRS05165		1032813	1065	spermidine/putrescine ABC transporter substrate-binding protein	240	OG1RF_RS05165.fasta
OG1RFRS05170		1033898	1740	adenine deaminase	318	OG1RF_RS05170.fasta
OG1RFRS05180		1037140	885	transcriptional regulator	196	OG1RF_RS05180.fasta
OG1RFRS05185		1038244	936	thiamin biosynthesis lipoprotein	271	OG1RF_RS05185.fasta
OG1RFRS05190		1039206	609	oxidoreductase	125	OG1RF_RS05190.fasta
OG1RFRS05195		1039833	1257	NADPH-dependent oxidoreductase	280	OG1RF_RS05195.fasta
OG1RFRS05200		1041501	1491	hypothetical protein	321	OG1RF_RS05200.fasta
OG1RFRS05210		1043628	105	hypothetical protein	24	OG1RF_RS05210.fasta
OG1RFRS05215		1043940	825	hypothetical protein	205	OG1RF_RS05215.fasta
OG1RFRS05220		1045056	912	ABC transporter permease	171	OG1RF_RS05220.fasta
OG1RFRS05225		1045982	882	ABC transporter permease	164	OG1RF_RS05225.fasta
OG1RFRS05230		1046881	1599	hypothetical protein	300	OG1RF_RS05230.fasta
OG1RFRS05240		1049122	918	acetylxylan esterase	230	OG1RF_RS05240.fasta
OG1RFRS05250		1050789	2151	beta-glucosidase	363	OG1RF_RS05250.fasta
OG1RFRS05255		1052957	3276	hypothetical protein	491	OG1RF_RS05255.fasta
OG1RFRS05260		1056248	966	LacI family transcriptional regulator	199	OG1RF_RS05260.fasta
OG1RFRS05265		1057246	531	DUF5067 domain-containing protein	118	OG1RF_RS05265.fasta
OG1RFRS05270		1058047	714	GntR family transcriptional regulator	169	OG1RF_RS05270.fasta
OG1RFRS05275		1059003	1434	aryl-phospho-beta-D-glucosidase	285	OG1RF_RS05275.fasta
OG1RFRS05280		1060461	1050	oxidoreductase	256	OG1RF_RS05280.fasta
OG1RFRS05285		1061984	459	membrane protein	102	OG1RF_RS05285.fasta
OG1RFRS05290		1062481	342	hypothetical protein	83	OG1RF_RS05290.fasta
OG1RFRS05295		1062896	264	hypothetical protein	43	OG1RF_RS05295.fasta
OG1RFRS05300		1063315	1713	hypothetical protein	324	OG1RF_RS05300.fasta
OG1RFRS05305		1065235	672	hypothetical protein	171	OG1RF_RS05305.fasta
OG1RFRS05310		1065970	108	hypothetical protein	18	OG1RF_RS05310.fasta
OG1RFRS05315		1066887	990	peptide ABC transporter substrate-binding protein	252	OG1RF_RS05315.fasta
OG1RFRS05320		1067901	888	ABC transporter permease	200	OG1RF_RS05320.fasta
OG1RFRS05325		1068785	768	ABC transporter ATP-binding protein	165	OG1RF_RS05325.fasta
OG1RFRS05330		1069584	462	membrane protein	158	OG1RF_RS05330.fasta
OG1RFRS05335		1070057	777	membrane protein	213	OG1RF_RS05335.fasta
OG1RFRS05340		1071065	207	hypothetical protein	40	OG1RF_RS05340.fasta
OG1RFRS05345		1071289	780	haloacid dehalogenase	217	OG1RF_RS05345.fasta
OG1RFRS05350		1072283	720	DNA-binding response regulator	133	OG1RF_RS05350.fasta
OG1RFRS05355		1073002	1470	two-component sensor histidine kinase	239	OG1RF_RS05355.fasta
OG1RFRS05360		1074509	552	hypothetical protein	158	OG1RF_RS05360.fasta
OG1RFRS05365		1075075	702	hypothetical protein	185	OG1RF_RS05365.fasta
OG1RFRS05370		1075882	2109	sulfatase	330	OG1RF_RS05370.fasta
OG1RFRS05375		1078248	1173	SAM-dependent methyltransferase	297	OG1RF_RS05375.fasta
OG1RFRS05380		1079487	918	ribonuclease HIII	237	OG1RF_RS05380.fasta
OG1RFRS05385		1080623	2421	ATPase P	382	OG1RF_RS05385.fasta
OG1RFRS05395		1085277	474	ribosome maturation factor	58	OG1RF_RS05395.fasta
OG1RFRS05400		1085894	1200	transcription termination/antitermination protein NusA	210	OG1RF_RS05400.fasta
OG1RFRS05410		1087403	306	50S ribosomal protein L7ae	47	OG1RF_RS05410.fasta
OG1RFRS05415		1087721	2397	translation initiation factor IF-2	362	OG1RF_RS05415.fasta
OG1RFRS05420		1090142	351	ribosome-binding factor A	51	OG1RF_RS05420.fasta
OG1RFRS05425		1090575	231	hypothetical protein	88	OG1RF_RS05425.fasta
OG1RFRS05430		1090865	474	toxin	99	OG1RF_RS05430.fasta
OG1RFRS05435		1091385	483	transcriptional regulator	124	OG1RF_RS05435.fasta
OG1RFRS13435		1092036	183	hypothetical protein	109	OG1RF_RS13435.fasta
OG1RFRS05460		1093968	372	hypothetical protein	105	OG1RF_RS05460.fasta
OG1RFRS05465		1094359	408	transcriptional regulator	113	OG1RF_RS05465.fasta
OG1RFRS05470		1095012	393	structural protein	114	OG1RF_RS05470.fasta
OG1RFRS05475		1095417	513	phage major tail protein, TP901-1 family	144	OG1RF_RS05475.fasta
OG1RFRS05480		1095962	360	hypothetical protein	77	OG1RF_RS05480.fasta
OG1RFRS05490		1096697	2934	hypothetical protein	580	OG1RF_RS05490.fasta
OG1RFRS05495		1099632	927	tail protein	258	OG1RF_RS05495.fasta
OG1RFRS05500		1100571	1458	structural protein	306	OG1RF_RS05500.fasta
OG1RFRS05510		1103854	396	holin	99	OG1RF_RS05510.fasta
OG1RFRS05515		1104395	1098	endolysin	282	OG1RF_RS05515.fasta
OG1RFRS05520		1105646	921	tRNA pseudouridine(55) synthase	213	OG1RF_RS05520.fasta
OG1RFRS05525		1106586	957	bifunctional riboflavin kinase/FMN adenylyltransferase	217	OG1RF_RS05525.fasta
OG1RFRS05530		1107542	597	N-acetyltransferase	202	OG1RF_RS05530.fasta
OG1RFRS05540		1108615	342	hypothetical protein	106	OG1RF_RS05540.fasta
OG1RFRS05545		1108982	261	transcriptional regulator	78	OG1RF_RS05545.fasta
OG1RFRS05550		1109401	1176	cell division protein FtsW	290	OG1RF_RS05550.fasta
OG1RFRS05560		1111752	888	transcriptional regulator	233	OG1RF_RS05560.fasta
OG1RFRS05565		1112663	876	LysR family transcriptional regulator	182	OG1RF_RS05565.fasta
OG1RFRS13440		1113643	153	DNA-binding protein	35	OG1RF_RS13440.fasta
OG1RFRS05575		1116943	1185	coproporphyrinogen III oxidase	249	OG1RF_RS05575.fasta
OG1RFRS05580		1118353	1044	HrcA family transcriptional regulator	151	OG1RF_RS05580.fasta
OG1RFRS05585		1119451	540	nucleotide exchange factor GrpE	95	OG1RF_RS05585.fasta
OG1RFRS05590		1120050	1830	molecular chaperone DnaK	265	OG1RF_RS05590.fasta
OG1RFRS05595		1121994	123	hypothetical protein	23	OG1RF_RS05595.fasta
OG1RFRS05600		1122171	1170	molecular chaperone DnaJ	245	OG1RF_RS05600.fasta
OG1RFRS05605		1123579	735	serine/threonine protein phosphatase	219	OG1RF_RS05605.fasta
OG1RFRS05610		1124411	2193	RNA-binding transcriptional accessory protein	335	OG1RF_RS05610.fasta
OG1RFRS05615		1126630	462	SprT family protein	109	OG1RF_RS05615.fasta
OG1RFRS05625		1127490	1218	aminotransferase AlaT	209	OG1RF_RS05625.fasta
OG1RFRS05630		1128773	177	hypothetical protein	35	OG1RF_RS05630.fasta
OG1RFRS05635		1129127	828	transcriptional regulator	221	OG1RF_RS05635.fasta
OG1RFRS05640		1130055	1149	N-acetylglucosamine-6-phosphate deacetylase	186	OG1RF_RS05640.fasta
OG1RFRS05645		1131246	387	hypothetical protein	120	OG1RF_RS05645.fasta
OG1RFRS05650		1131646	660	hypothetical protein	151	OG1RF_RS05650.fasta
OG1RFRS05655		1132466	702	macrolide ABC transporter ATP-binding protein	164	OG1RF_RS05655.fasta
OG1RFRS05660		1133177	2637	peptide ABC transporter permease	412	OG1RF_RS05660.fasta
OG1RFRS05665		1136006	525	hypothetical protein	114	OG1RF_RS05665.fasta
OG1RFRS05670		1136547	1470	flotillin	232	OG1RF_RS05670.fasta
OG1RFRS05675		1138163	234	hypothetical protein	63	OG1RF_RS05675.fasta
OG1RFRS05690		1138809	180	hypothetical protein	27	OG1RF_RS05690.fasta
OG1RFRS05695		1139044	609	TetR family transcriptional regulator	114	OG1RF_RS05695.fasta
OG1RFRS05700		1139831	4248	2-hydroxyglutaryl-CoA dehydratase	630	OG1RF_RS05700.fasta
OG1RFRS05705		1144285	708	GntR family transcriptional regulator	135	OG1RF_RS05705.fasta
OG1RFRS05850		1172453	915	thioredoxin-disulfide reductase	194	OG1RF_RS05850.fasta
OG1RFRS05855		1173568	303	hypothetical protein	90	OG1RF_RS05855.fasta
OG1RFRS05860		1174067	501	peptidase M4	176	OG1RF_RS05860.fasta
OG1RFRS05865		1174686	2340	sulfate ABC transporter ATP-binding protein	374	OG1RF_RS05865.fasta
OG1RFRS05870		1177171	489	MarR family transcriptional regulator	108	OG1RF_RS05870.fasta
OG1RFRS05875		1177697	864	sugar ABC transporter permease	198	OG1RF_RS05875.fasta
OG1RFRS05880		1178564	1344	sugar ABC transporter permease	225	OG1RF_RS05880.fasta
OG1RFRS05885		1179993	1251	sugar ABC transporter substrate-binding protein	264	OG1RF_RS05885.fasta
OG1RFRS05895		1181503	1767	alpha-glycosidase	358	OG1RF_RS05895.fasta
OG1RFRS05900		1183297	1626	alpha-glucosidase	337	OG1RF_RS05900.fasta
OG1RFRS05905		1184924	1614	alpha-glucosidase	341	OG1RF_RS05905.fasta
OG1RFRS05910		1186708	582	membrane protein	192	OG1RF_RS05910.fasta
OG1RFRS05915		1187762	2613	magnesium-translocating P-type ATPase	404	OG1RF_RS05915.fasta
OG1RFRS05920		1190974	1116	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	140	OG1RF_RS05920.fasta
OG1RFRS05925		1192092	978	2-oxoisovalerate dehydrogenase subunit beta	119	OG1RF_RS05925.fasta
OG1RFRS05930		1193212	1620	dihydrolipoamide acetyltransferase	344	OG1RF_RS05930.fasta
OG1RFRS05935		1194839	1407	dihydrolipoyl dehydrogenase	202	OG1RF_RS05935.fasta
OG1RFRS05940		1196359	987	AraC family transcriptional regulator	324	OG1RF_RS05940.fasta
OG1RFRS05945	gldA	1197506	1140	glycerol dehydrogenase	230	OG1RF_RS05945.fasta
OG1RFRS05950		1198658	399	PTS mannose transporter subunit IIA	64	OG1RF_RS05950.fasta
OG1RFRS05955		1199057	984	dihydroxyacetone kinase subunit DhaK	199	OG1RF_RS05955.fasta
OG1RFRS05960		1200053	603	dihydroxyacetone kinase subunit L	121	OG1RF_RS05960.fasta
OG1RFRS05965		1200794	768	hypothetical protein	209	OG1RF_RS05965.fasta
OG1RFRS05970		1201634	1152	hydroxymethylglutaryl-CoA synthase	243	OG1RF_RS05970.fasta
OG1RFRS13460		1202971	2412	hydroxymethylglutaryl-CoA reductase, degradative	371	OG1RF_RS13460.fasta
OG1RFRS05985		1205402	1053	AI-2E family transporter	202	OG1RF_RS05985.fasta
OG1RFRS05990		1206471	1080	membrane protein	247	OG1RF_RS05990.fasta
OG1RFRS05995		1207832	201	cold-shock protein	33	OG1RF_RS05995.fasta
OG1RFRS06000		1208330	1122	hypothetical protein	264	OG1RF_RS06000.fasta
OG1RFRS06005		1209787	351	transcriptional regulator	90	OG1RF_RS06005.fasta
OG1RFRS06010		1210329	1434	MFS transporter	284	OG1RF_RS06010.fasta
OG1RFRS06015		1211967	675	metal-dependent hydrolase	200	OG1RF_RS06015.fasta
OG1RFRS06020		1212651	1320	hypothetical protein	202	OG1RF_RS06020.fasta
OG1RFRS06025		1213984	954	oligoribonuclease	219	OG1RF_RS06025.fasta
OG1RFRS06030		1215051	339	hypothetical protein	78	OG1RF_RS06030.fasta
OG1RFRS06035		1215450	312	hypothetical protein	51	OG1RF_RS06035.fasta
OG1RFRS06040		1215904	1182	hypothetical protein	277	OG1RF_RS06040.fasta
OG1RFRS06045		1217148	1350	DEAD/DEAH box helicase	240	OG1RF_RS06045.fasta
OG1RFRS06050		1219045	684	CadC family transcriptional regulator	158	OG1RF_RS06050.fasta
OG1RFRS06055		1220074	2643	alanine--tRNA ligase	399	OG1RF_RS06055.fasta
OG1RFRS06065		1223619	1119	Nif3-like dinuclear metal center hexameric protein	266	OG1RF_RS06065.fasta
OG1RFRS06070		1224767	1230	peptidase T	224	OG1RF_RS06070.fasta
OG1RFRS06075		1226142	267	hypothetical protein	68	OG1RF_RS06075.fasta
OG1RFRS06080		1226428	1029	membrane protein	222	OG1RF_RS06080.fasta
OG1RFRS06085		1227627	546	molybdenum cofactor guanylyltransferase	121	OG1RF_RS06085.fasta
OG1RFRS06090		1228188	825	formate/nitrite transporter	259	OG1RF_RS06090.fasta
OG1RFRS06100		1229571	489	NAD-dependent formate dehydrogenase subunit gamma	127	OG1RF_RS06100.fasta
OG1RFRS06105		1230116	1254	NADH-quinone oxidoreductase subunit F	346	OG1RF_RS06105.fasta
OG1RFRS06115		1234110	1203	molybdopterin molybdenumtransferase MoeA	322	OG1RF_RS06115.fasta
OG1RFRS06120		1236087	510	cyclic pyranopterin monophosphate synthase MoaC	176	OG1RF_RS06120.fasta
OG1RFRS06125		1236593	975	GTP 3',8-cyclase MoaA	252	OG1RF_RS06125.fasta
OG1RFRS06135		1237997	483	molybdenum cofactor biosynthesis protein	150	OG1RF_RS06135.fasta
OG1RFRS06145		1239473	801	molybdate ABC transporter substrate-binding protein	231	OG1RF_RS06145.fasta
OG1RFRS06150		1240282	672	molybdenum ABC transporter permease subunit	204	OG1RF_RS06150.fasta
OG1RFRS06155		1240950	1005	molybdenum ABC transporter ATP-binding protein	261	OG1RF_RS06155.fasta
OG1RFRS06160		1242076	2103	heavy metal translocating P-type ATPase	350	OG1RF_RS06160.fasta
OG1RFRS06170		1244447	444	hypothetical protein	47	OG1RF_RS06170.fasta
OG1RFRS06175		1244910	549	colicin V production protein CvpA	127	OG1RF_RS06175.fasta
OG1RFRS06180		1245569	2367	endonuclease MutS2	371	OG1RF_RS06180.fasta
OG1RFRS06185		1248033	315	thiol reductase thioredoxin	46	OG1RF_RS06185.fasta
OG1RFRS06190		1248512	1797	excinuclease ABC subunit C	341	OG1RF_RS06190.fasta
OG1RFRS06195		1250461	258	hypothetical protein	114	OG1RF_RS06195.fasta
OG1RFRS06205		1251715	1263	sodium ABC transporter permease	251	OG1RF_RS06205.fasta
OG1RFRS06210		1253013	999	LacI family transcriptional regulator	235	OG1RF_RS06210.fasta
