GCF name	GCF_001999065	GCF_002214105	GCF_016775745	GCF_018735785	GCF_002214005	GCF_014843335	GCF_003999665	GCF_003390475	GCF_014304775	GCF_001483405	GCF_002213965	GCF_001483425	GCF_018968745	GCF_010442835	GCF_002043045	GCF_001027125	GCF_018336735	GCF_013122235	GCF_002848485	GCF_004771195	GCF_000307065	GCF_002105635	GCF_009730635	GCF_000513595	GCF_000306985	GCF_900231485	GCF_000568475	GCF_013177375	GCF_018336775	GCF_018336655	GCF_002213785	GCF_001047715	GCF_000306905	GCF_900637785	GCF_000307005	GCF_001596775	GCF_001454925	GCF_013177415	GCF_001027065	GCF_000307045	GCF_002213985	GCF_001551855	GCF_000026705	GCF_015583955	GCF_001548635	GCF_002848505	GCF_001454865	GCF_001005985	GCF_008807975	GCF_001188655	GCF_900637775	GCF_018966805	GCF_001998985	GCF_018336755	GCF_002213565	GCF_008807875	GCF_002213585	GCF_003043895	GCF_001952755	GCF_001027085	GCF_008807935	GCF_014983945	GCF_002213765	GCF_018336695	GCF_004101665	GCF_003031955	GCF_002843525	GCF_900275645	GCF_000438645	GCF_003144075	GCF_000258905	GCF_014304695	GCF_018336715	GCF_006364035	GCF_000168595	GCF_002285835	GCF_001889645	GCF_009648595	GCF_002213885	GCF_003812545	GCF_018604305	GCF_018604265	GCF_002831485	GCF_001454845	GCF_004763665	GCF_002213645	GCF_018336675	GCF_003433415	GCF_002116675	GCF_003409075	GCF_001454885	GCF_000195395	GCF_000438725	GCF_018336635	GCF_016802645	GCF_000577745	GCF_001999105	GCF_001999025	GCF_009664755	GCF_000746625	GCF_014843315	GCF_016728025	GCF_000513635	GCF_002214085	GCF_000582845	GCF_002214065	GCF_016775765	GCF_001998945	GCF_002213685	GCF_013389395	GCF_905219375	GCF_000950775	GCF_001548585	GCF_016767835	GCF_002213545	GCF_009648655	GCF_900187225	GCF_018604205	GCF_003032055	GCF_016757715	GCF_002105675	GCF_000438745	GCF_905219385	GCF_002213945	GCF_000307615	GCF_003900515	GCF_001513695	GCF_003030405	GCF_009866905	GCF_002213865	GCF_014987905	GCF_002213805	GCF_009648695	GCF_002214125	GCF_004771175	GCF_002213505	GCF_002557815	GCF_004142705	GCF_018966765	GCF_001188045	GCF_001999005	GCF_008807955	GCF_003031935	GCF_002101275	GCF_001913195	GCF_001999165	GCF_014843295	GCF_016775725	GCF_001999085	GCF_018604325	GCF_002220325	GCF_002105615	GCF_002105715	GCF_009648635	GCF_000513675	GCF_002105655	GCF_002213845	GCF_000613085	GCF_000513695	GCF_001889585	GCF_000022925	GCF_000513615	GCF_000195435	GCF_002214145	GCF_000438625	GCF_000209755	GCF_014304675	GCF_000568935	GCF_000808055	GCF_000168635	GCF_019332005	GCF_000318055	GCF_001999145	GCF_001027245	GCF_900231475	GCF_002848425	GCF_009664735	GCF_000093125	GCF_000307085	GCF_001027165	GCF_018336795	GCF_002213605	GCF_003722375	GCF_018735945	GCF_000438685	GCF_000438705	GCF_002213705	GCF_015689035	GCF_001644625	GCF_001998915	GCF_001027205	GCF_018310555	GCF_018106265	GCF_014983645	GCF_002285655	GCF_002848465	GCF_013177395	GCF_014334275	GCF_002105695	GCF_008807915	GCF_018736025	GCF_000681515	GCF_002214045	GCF_000021185	GCF_014843275	GCF_009866885	GCF_000197755	GCF_000513655	GCF_001952795	GCF_009664775	GCF_000168575	GCF_002213745	GCF_002208215	GCF_009730615	GCF_000438585	GCF_018604185	GCF_002557735	GCF_008807895	GCF_000438665	GCF_000168695	GCF_018604285	GCF_013137935	GCF_000218305	GCF_003032075	GCF_001999125	GCF_003030165	GCF_002025165	GCF_000438605	GCF_000800335	GCF_014983505	GCF_002213905	GCF_003031975	GCF_002969195	GCF_002213825	GCF_006364655	GCF_018604245	GCF_001908335	GCF_001483445	GCF_002213665	GCF_001188025	GCF_000008285	GCF_000196035	GCF_018604225	GCF_009648675	GCF_009648615	GCF_002213925	GCF_018672415	GCF_000600015	GCF_001999045	GCF_000210815	GCF_002213625	GCF_003812565	GCF_003031915	GCF_001952735	GCF_010443035	GCF_002213725	GCF_004768685	GCF_003031895	GCF_902385845	GCF_001952775	GCF_001005925	B33116
GCF_002213745	1686	1683	1686	1685	1686	1682	1251	1687	1285	1243	1686	1119	1687	1289	1682	1214	1283	1685	67	1314	1685	1252	1224	1172	1276	1686	1288	1685	1687	1313	14	1686	1682	1287	66	1286	1687	1685	1278	1291	1686	1287	1686	1167	1683	57	1685	1207	1686	1685	1311	1685	1682	1687	1173	1685	1172	62	1172	1283	1682	1167	0	1283	1685	1337	64	1686	1282	1285	1685	1287	1686	1683	1260	1683	1687	1686	1686	1288	1174	1114	64	1686	1293	1171	1173	1683	1451	1686	1685	1687	1685	1174	1682	1331	1683	1174	1314	1168	1690	1243	1173	1683	1287	1686	1687	1682	1171	623	1685	1686	1683	1685	1173	1686	1287	1115	1687	1210	1316	1685	1685	1686	1686	1281	1166	1687	1687	1281	1167	1209	1683	1282	1682	1686	65	1683	1685	1685	1328	1685	1313	1683	1171	1685	1287	1277	1250	1313	1685	1253	1314	1686	1171	1122	1281	1165	1174	1687	1171	1686	1685	1282	1683	1685	1287	1686	1685	1332	1211	1686	1683	1287	1219	58	1253	1172	1686	1683	1283	1174	1686	1120	1683	1685	1172	1688	614	1210	1283	90	1686	1685	1683	57	1685	1685	1215	1686	1686	1685	1172	1685	1683	160	1683	1172	1171	82	72	0	1683	1222	1683	1685	61	1009	1686	1289	1315	1685	1685	56	1249	1335	1687	1251	1687	1687	1171	1318	48	1209	1687	1312	1683	1168	1171	1685	1686	139	1332	1686	1686	1686	1254	1686	1687	72	1171	1684	1687	1171	1685	1172	1224	1687	1683	1172	1683	1683
GCF_002208215	1194	162	1190	1195	1188	1163	1685	1208	1683	1684	1192	1680	1666	1683	1164	1685	1683	1206	1683	1676	1663	1682	1685	1688	1680	1167	1683	1205	1209	1682	1683	1188	1157	1683	1683	1683	1209	1206	1681	1683	1190	1683	1179	1688	183	1683	1663	1683	1660	1664	1683	1661	1201	1211	1688	1661	1688	1683	1688	1683	1089	1688	1683	1683	1204	1677	1683	1182	1680	1683	1178	1684	1186	1201	1684	48	1206	1189	1184	1677	1688	1680	1683	1190	1682	1688	1688	1203	1679	1185	1663	1214	1207	1688	1165	1682	197	1688	1682	1688	1680	1687	1688	161	1683	1191	1190	1124	1688	1682	1202	1169	74	1104	1688	1193	1683	1680	1210	1682	1679	1207	1202	1184	1191	1683	1688	1209	1210	1680	1688	1683	163	1683	1112	1192	1683	1169	1171	1128	1678	1198	1676	1159	1688	1210	1683	1680	1682	1682	1104	1686	1678	1188	1688	1680	1680	1688	1686	1208	1688	1188	1223	1683	155	1664	1683	1189	1205	1679	1680	1182	139	1683	1685	1683	1685	1688	1168	152	1683	1688	1182	1680	1172	1207	1688	1662	1682	1683	1683	1682	1185	1207	60	1683	1208	1205	1685	1660	1187	1202	1688	1664	1168	1683	1169	1688	1688	1683	1683	1683	0	1685	1170	1203	1683	1682	1189	1683	1676	1203	1664	1683	1682	1682	1210	1684	1190	1214	1688	1684	1683	1683	1208	1682	169	1688	1688	1202	1183	1684	1682	1189	1188	1184	1679	1182	1214	1683	1688	1662	1209	1688	1664	1688	1685	1208	161	1688	163	1201
GCF_009730615	1688	1685	1687	1687	1688	1684	1278	1688	1305	1283	1688	1283	1685	1312	1684	1257	1303	1688	1223	1358	1682	1309	22	1268	1245	1688	1306	1687	1688	1354	1225	1688	1683	1305	1226	1304	1688	1687	1255	1312	1688	1305	1688	1269	1685	1224	1682	1245	1684	1683	1324	1683	1684	1688	1269	1683	1268	1228	1268	1303	1685	1270	1222	1302	1687	1351	1223	1688	1294	1303	1687	1309	1688	1685	1283	1685	1688	1688	1688	1302	1274	1277	1228	1688	1311	1267	1274	1685	1470	1688	1682	1688	1687	1274	1684	1372	1685	1273	1351	1264	1691	1293	1268	1685	1305	1688	1689	1684	1268	1192	1687	1688	1685	1687	1267	1688	1304	1278	1688	1240	1304	1687	1687	1688	1688	1301	1272	1688	1688	1295	1268	1246	1685	1299	1684	1688	1226	1685	1687	1687	1350	1687	1355	1685	1267	1687	1305	1244	1231	1352	1687	1283	1336	1688	1267	1284	1295	1270	1272	1688	1267	1687	1687	1299	1685	1683	1304	1688	1687	1348	1245	1688	1685	1306	29	1223	1282	1268	1688	1685	1303	1270	1688	1282	1685	1687	1268	1686	1189	1250	1302	1216	1688	1687	1685	1223	1687	1687	1269	1684	1688	1687	1268	1683	1685	1222	1685	1268	1267	1223	1229	1222	1685	0	1685	1687	1225	1256	1688	1306	1357	1687	1683	1225	1307	1375	1688	1283	1689	1688	1267	1295	1217	1246	1688	1352	1685	1271	1267	1687	1687	1219	1372	1688	1688	1688	1248	1688	1688	1223	1270	1681	1688	1268	1683	1268	1279	1688	1685	1268	1685	1685
GCF_000438585	1181	1159	1173	1199	1173	1159	1685	1199	1684	1685	1192	1681	1661	1684	1159	1686	1684	1195	1683	1678	1662	1684	1685	1688	1681	1176	1684	1182	1197	1684	1683	1167	1081	1684	1685	1684	1202	1186	1684	1684	1173	1684	1180	1688	1165	1683	1662	1682	1661	1667	1686	1663	1206	1198	1688	1665	1688	1683	1688	1684	1128	1688	1683	1684	1180	1678	1683	1172	1681	1684	1181	1685	1172	1190	1685	1166	1196	1167	1174	1679	1688	1681	1683	1180	1684	1688	1688	1189	1678	1172	1662	1201	1182	1688	1160	1683	1170	1688	1684	1688	1680	1687	1688	1159	1684	1175	1171	1163	1688	1683	1179	1180	1162	1164	1688	1171	1684	1681	1201	1680	1681	1182	1179	1174	1180	1684	1688	1202	1200	1681	1688	1682	1156	1684	1167	1192	1683	2	1178	1131	1681	1201	1678	1168	1688	1183	1684	1681	1683	1684	1164	1686	1679	1168	1688	1681	1681	1688	1688	1199	1688	1176	1194	1684	1154	1667	1684	1174	1180	1682	1680	1168	1174	1684	1685	1683	1685	1688	1177	1153	1684	1688	1172	1681	86	1182	1688	1661	1683	1682	1684	1683	1180	1182	1168	1683	1184	1179	1686	1661	1173	1178	1688	1667	57	1684	74	1688	1688	1683	1683	1683	1170	1685	0	1179	1683	1682	1174	1684	1678	1181	1667	1683	1684	1683	1199	1685	1178	1203	1688	1684	1683	1682	1199	1684	1160	1688	1688	1178	1168	1684	1683	1167	1167	1174	1682	1168	1209	1683	1688	1657	1197	1688	1667	1688	1686	1199	1159	1688	1156	1191
GCF_018604185	1082	1183	1074	1104	1072	1195	1688	1128	1686	1687	1060	1683	1668	1686	1197	1688	1686	1111	1685	1682	1666	1686	1687	1690	1683	1097	1686	101	1127	1685	1685	1033	1202	1686	1685	1686	1132	96	1686	1686	1070	1686	1106	1690	1190	1685	1666	1685	1663	1668	1688	1668	1077	1128	1690	1668	1690	1685	1690	1686	1188	1690	1685	1686	25	1682	1685	1069	1683	1686	1106	1687	1069	1083	1688	1196	1125	1033	1070	1680	1690	1683	1685	1073	1686	1690	1690	1086	1679	1071	1666	1131	101	1690	1196	1687	1194	1690	1685	1690	1682	1689	1690	1183	1686	1073	1074	1200	1690	1685	18	1102	1192	1192	1690	1035	1686	1683	1131	1684	1684	104	20	1070	1073	1686	1690	1128	1129	1683	1690	1685	1189	1686	1202	1060	1685	1180	1101	1184	1685	1110	1682	1183	1690	35	1686	1683	1685	1685	1193	1689	1683	1034	1690	1683	1683	1690	1690	1129	1690	1076	160	1686	1183	1668	1686	1072	23	1685	1684	1069	1200	1686	1687	1685	1688	1690	1099	1182	1686	1690	1069	1683	1184	103	1690	1665	1685	1685	1686	1685	1077	23	1199	1685	104	25	1688	1663	1075	36	1690	1668	1179	1686	1181	1690	1690	1685	1685	1685	1203	1687	1179	0	1685	1684	1071	1686	1682	29	1668	1685	1686	1687	1129	1688	1079	1131	1690	1688	1685	1685	1129	1685	1192	1690	1690	36	1070	1686	1687	1033	1033	1070	1684	1069	1133	1685	1690	1664	1126	1690	1668	1690	1688	1128	1183	1690	1189	1084
GCF_002557735	1686	1683	1686	1685	1686	1682	1252	1687	1296	1241	1686	1118	1687	1300	1682	1216	1294	1685	34	1316	1685	1253	1227	1173	1279	1686	1299	1685	1687	1313	58	1686	1682	1298	62	1297	1687	1685	1284	1302	1686	1298	1686	1169	1683	55	1685	1211	1686	1685	1320	1685	1682	1687	1174	1685	1173	19	1173	1294	1682	1169	61	1294	1685	1339	33	1686	1281	1296	1685	1298	1686	1683	1261	1683	1687	1686	1686	1290	1175	1113	21	1686	1304	1173	1174	1683	1452	1686	1685	1687	1685	1175	1682	1332	1683	1175	1315	1170	1691	1246	1174	1683	1298	1686	1687	1682	1172	621	1685	1686	1683	1685	1175	1686	1296	1114	1687	1210	1318	1685	1685	1686	1686	1292	1168	1687	1687	1282	1169	1212	1683	1292	1682	1686	32	1683	1685	1685	1329	1685	1314	1683	1173	1685	1298	1280	1243	1314	1685	1253	1313	1686	1173	1121	1282	1167	1176	1687	1173	1686	1685	1292	1683	1685	1297	1686	1685	1333	1211	1686	1683	1298	1222	56	1253	1173	1686	1683	1294	1175	1686	1119	1683	1685	1173	1688	612	1214	1294	85	1686	1685	1683	25	1685	1685	1214	1686	1686	1685	1173	1685	1683	158	1683	1173	1173	77	68	61	1683	1225	1683	1685	0	1003	1686	1299	1317	1685	1685	55	1250	1336	1687	1252	1687	1687	1173	1326	61	1212	1687	1313	1683	1170	1173	1685	1686	137	1333	1686	1686	1686	1258	1686	1687	67	1172	1684	1687	1173	1685	1173	1225	1687	1683	1173	1683	1683
GCF_008807895	1685	1682	1685	1684	1685	1681	1278	1686	1288	1276	1685	1046	1685	1295	1681	1268	1289	1684	1003	1314	1681	1246	1259	1196	1237	1685	1291	1684	1686	1341	1006	1685	1681	1290	1000	1289	1686	1684	1280	1294	1685	1290	1685	1195	1682	999	1681	1220	1683	1682	1308	1682	1681	1686	1197	1682	1196	1005	1196	1287	1681	1199	1009	1285	1684	1342	1004	1685	1271	1288	1684	1293	1685	1682	1283	1682	1686	1685	1685	1318	1198	1042	1005	1685	1299	1195	1197	1682	1450	1685	1681	1686	1684	1198	1681	1343	1682	1196	1341	1196	1691	1278	1196	1682	1290	1685	1686	1681	1194	1048	1684	1685	1682	1684	1196	1685	1289	1042	1686	1107	1319	1684	1684	1685	1685	1285	1199	1686	1686	1272	1197	1221	1682	1282	1682	1685	1005	1682	1684	1684	1338	1684	1314	1682	1195	1684	1290	1235	1200	1342	1684	1278	1324	1685	1195	1044	1272	1197	1199	1686	1194	1685	1684	1282	1682	1682	1291	1685	1684	1338	1106	1685	1682	1291	1253	999	1281	1196	1685	1682	1289	1198	1685	1048	1682	1684	1196	1686	1044	1224	1286	1000	1685	1684	1682	1003	1684	1684	1251	1683	1685	1684	1196	1682	1682	1008	1682	1196	1195	1011	1009	1009	1682	1256	1682	1684	1003	0	1685	1290	1316	1684	1682	997	1244	1350	1686	1277	1686	1686	1195	1297	1005	1221	1686	1341	1682	1197	1195	1684	1685	1000	1344	1685	1685	1685	1224	1685	1686	1005	1196	1684	1686	1193	1682	1196	1213	1686	1682	1196	1682	1682
GCF_000438665	115	1168	98	974	12	1171	1687	1096	1686	1686	1009	1683	1668	1686	1173	1688	1686	1022	1686	1680	1664	1685	1688	1691	1683	1066	1686	1077	1096	1686	1686	1047	1210	1686	1683	1686	1097	1077	1686	1686	10	1686	1076	1691	1179	1686	1665	1686	1662	1665	1688	1662	1038	1097	1691	1666	1691	1686	1691	1686	1175	1691	1686	1686	1076	1680	1686	71	1684	1686	1069	1687	45	487	1686	1181	1094	1048	87	1680	1691	1684	1686	46	1686	1691	1691	489	1678	78	1665	1101	1077	1691	1173	1686	1177	1691	1686	1691	1681	1690	1691	1168	1686	11	84	1175	1691	1685	1071	1074	1178	1173	1691	1046	1686	1684	1097	1684	1683	1077	1071	87	49	1686	1691	1096	1100	1684	1691	1686	1174	1686	1179	1009	1686	1174	1072	1157	1681	975	1680	1158	1691	1076	1686	1683	1685	1686	1173	1688	1682	1048	1691	1684	1684	1691	1690	1097	1691	19	1100	1686	1166	1665	1686	51	1070	1681	1684	82	1186	1686	1688	1686	1687	1691	1066	1168	1686	1691	71	1684	1179	1077	1691	1665	1685	1686	1686	1686	114	1074	1185	1686	1078	1074	1688	1662	81	1071	1691	1665	1172	1687	1173	1691	1691	1686	1686	1686	1189	1688	1174	1071	1686	1685	0	1686	1680	1074	1665	1686	1685	1686	1099	1686	92	1099	1691	1687	1686	1686	1097	1686	1179	1691	1691	1071	90	1687	1686	1048	1047	87	1685	82	1103	1686	1691	1661	1093	1691	1665	1691	1688	1096	1168	1691	1174	488
GCF_000168695	1686	1683	1686	1685	1686	1682	1297	1688	52	1302	1687	1284	1683	69	1682	1258	56	1685	1294	1320	1682	1309	1307	1293	1281	1686	99	1686	1688	1364	1290	1687	1682	94	1292	65	1688	1686	1298	105	1686	63	1686	1292	1683	1290	1682	1274	1682	1678	161	1683	1683	1688	1294	1682	1293	1298	1294	81	1683	1290	1289	76	1686	1336	1294	1686	1261	67	1685	61	1686	1682	1299	1683	1688	1687	1686	1289	1291	1282	1298	1686	126	1291	1289	1683	1466	1686	1682	1688	1686	1291	1682	1360	1683	1295	1366	1289	1689	1283	1293	1683	95	1686	1687	1682	1291	1280	1686	1686	1683	1685	1291	1687	85	1283	1688	1275	1347	1686	1686	1686	1686	77	1289	1688	1688	1258	1289	1278	1683	84	1684	1687	1293	1684	1685	1685	1356	1685	1321	1683	1291	1686	94	1284	1273	1364	1685	1298	1337	1687	1291	1285	1258	1290	1296	1688	1290	1686	1685	84	1683	1677	64	1686	1686	1356	1277	1686	1683	85	1303	1290	1299	1293	1686	1683	56	1294	1686	1286	1684	1686	1293	1682	1277	1277	62	1289	1686	1686	1683	1292	1686	1686	1268	1682	1686	1686	1294	1677	1684	1290	1684	1293	1291	1290	1293	1289	1683	1306	1684	1686	1299	1290	1686	0	1319	1686	1677	1289	1305	1363	1688	1296	1686	1688	1291	1250	1290	1278	1688	1363	1683	1291	1291	1686	1686	1288	1359	1687	1687	1686	1271	1686	1688	1289	1292	1683	1688	1292	1677	1293	1271	1688	1683	1293	1683	1682
GCF_018604285	1680	1676	1680	1679	1680	1675	1304	1681	1320	1341	1682	1308	1680	1325	1675	1316	1317	1678	1315	40	1673	1332	1359	1340	1321	1680	1323	1682	1681	1236	1316	1680	1677	1322	1317	1318	1681	1682	1306	1325	1680	1319	1680	1339	1676	1314	1673	1304	1677	1673	1345	1676	1677	1681	1341	1674	1340	1318	1341	1320	1678	1339	1315	1318	1682	660	1316	1680	1321	1317	1679	1322	1680	1677	1310	1676	1681	1680	1680	1329	1338	1305	1317	1680	1331	1338	1338	1677	1468	1680	1673	1681	1682	1338	1675	1241	1676	1341	1235	1337	1689	1357	1340	1676	1322	1680	1681	1675	1338	1310	1682	1680	1676	1680	1338	1680	1323	1305	1681	1320	1326	1682	1682	1680	1680	1319	1339	1681	1681	1321	1338	1306	1676	1317	1663	1682	1316	1678	1679	1678	1217	1679	41	1678	1338	1682	1322	1319	1303	1235	1680	1307	1259	1680	1338	1303	1321	1338	1343	1681	1338	1680	1682	1317	1676	1673	1320	1680	1682	1215	1323	1680	1676	1324	1355	1314	1310	1340	1680	1676	1317	1342	1680	1305	1678	1682	1340	1679	1309	1306	1318	1315	1680	1682	1676	1314	1682	1682	1336	1677	1680	1682	1341	1673	1678	1324	1678	1340	1338	1317	1318	1315	1676	1357	1678	1682	1317	1316	1680	1319	0	1682	1673	1313	1330	1245	1681	1306	1681	1681	1338	1328	1318	1306	1681	1235	1676	1342	1338	1682	1680	1320	1241	1680	1680	1680	1295	1680	1681	1315	1340	1678	1681	1338	1673	1340	1298	1681	1676	1340	1676	1677
GCF_013137935	1086	1184	1077	1105	1075	1199	1688	1128	1686	1687	1063	1683	1668	1686	1201	1688	1686	1114	1685	1682	1666	1686	1687	1690	1683	1100	1686	106	1127	1685	1685	1038	1203	1686	1685	1686	1132	101	1686	1686	1073	1686	1109	1690	1191	1685	1666	1685	1663	1668	1688	1668	1078	1128	1690	1668	1690	1685	1690	1686	1189	1690	1685	1686	36	1682	1685	1072	1683	1686	1109	1687	1072	1085	1688	1196	1125	1038	1073	1680	1690	1683	1685	1076	1686	1690	1690	1088	1679	1074	1666	1132	107	1690	1200	1687	1196	1690	1685	1690	1682	1689	1690	1184	1686	1076	1077	1204	1690	1685	29	1105	1192	1194	1690	1040	1686	1683	1131	1684	1684	110	31	1073	1076	1686	1690	1128	1129	1683	1690	1685	1190	1686	1204	1063	1685	1182	1104	1186	1685	1112	1682	1185	1690	43	1686	1683	1685	1685	1195	1689	1683	1039	1690	1683	1683	1690	1690	1129	1690	1078	166	1686	1184	1668	1686	1075	32	1685	1684	1072	1201	1686	1687	1685	1688	1690	1102	1183	1686	1690	1072	1683	1186	109	1690	1665	1685	1685	1686	1685	1080	35	1199	1685	109	32	1688	1663	1078	42	1690	1668	1181	1686	1183	1690	1690	1685	1685	1685	1203	1687	1181	29	1685	1684	1074	1686	1682	0	1668	1685	1686	1687	1130	1688	1082	1131	1690	1688	1685	1685	1129	1685	1193	1690	1690	42	1073	1686	1687	1038	1038	1073	1684	1072	1134	1685	1690	1664	1126	1690	1668	1690	1688	1128	1184	1690	1190	1086
GCF_000218305	1665	1664	1665	1664	1665	1661	1685	1669	1678	1680	1669	1681	1548	1678	1661	1682	1678	1665	1685	1673	1555	1676	1683	1684	1683	1665	1678	1668	1669	1676	1685	1666	1669	1678	1686	1678	1669	1668	1680	1678	1665	1678	1665	1684	1664	1685	1555	1680	1462	45	1678	1561	1659	1669	1684	1536	1684	1685	1684	1678	1667	1684	1685	1678	1668	1671	1685	1665	1682	1678	1664	1679	1665	1665	1684	1664	1669	1666	1665	1679	1684	1681	1685	1667	1678	1684	1684	1667	1688	1665	1555	1669	1668	1684	1661	1675	1665	1684	1677	1683	1659	1682	1684	1664	1678	1665	1665	1660	1684	1684	1668	1665	1664	1669	1684	1666	1678	1681	1669	1682	1675	1668	1668	1665	1667	1678	1684	1669	1669	1682	1684	1680	1664	1678	1669	1669	1685	1667	1664	1667	1670	1664	1673	1665	1684	1667	1678	1683	1683	1676	1669	1685	1681	1666	1684	1681	1682	1684	1683	1669	1684	1665	1667	1678	1664	15	1678	1665	1668	1672	1682	1665	1666	1677	1683	1685	1686	1684	1666	1664	1678	1684	1665	1681	1667	1668	1684	1547	1684	1680	1678	1685	1665	1668	1664	1685	1669	1668	1683	1462	1664	1668	1684	9	1667	1686	1667	1684	1684	1685	1685	1685	1664	1683	1667	1668	1685	1682	1665	1677	1673	1668	0	1685	1677	1675	1669	1685	1665	1670	1684	1682	1685	1680	1669	1676	1664	1684	1684	1668	1665	1686	1675	1666	1666	1665	1681	1665	1669	1685	1684	1555	1669	1684	13	1684	1683	1669	1664	1684	1664	1665
GCF_003032075	1686	1683	1686	1685	1686	1682	1251	1687	1285	1236	1686	1111	1687	1289	1682	1212	1283	1685	60	1312	1685	1249	1227	1173	1270	1686	1288	1685	1687	1311	55	1686	1682	1287	32	1286	1687	1685	1279	1291	1686	1287	1686	1168	1683	18	1685	1206	1686	1685	1311	1685	1682	1687	1174	1685	1173	57	1173	1282	1682	1168	56	1283	1685	1335	59	1686	1281	1285	1685	1287	1686	1683	1260	1683	1687	1686	1686	1286	1175	1106	59	1686	1293	1172	1174	1683	1452	1686	1685	1687	1685	1175	1682	1330	1683	1175	1313	1169	1690	1241	1174	1683	1287	1686	1687	1682	1172	613	1685	1686	1683	1685	1174	1686	1287	1107	1687	1205	1315	1685	1685	1686	1686	1281	1167	1687	1687	1280	1168	1207	1683	1282	1682	1686	59	1683	1685	1685	1328	1685	1311	1683	1172	1685	1287	1271	1244	1311	1685	1253	1313	1686	1172	1114	1280	1166	1175	1687	1172	1686	1685	1282	1683	1685	1287	1686	1685	1332	1206	1686	1683	1287	1222	19	1253	1173	1686	1683	1283	1175	1686	1112	1683	1685	1173	1688	604	1209	1283	82	1686	1685	1683	51	1685	1685	1212	1686	1686	1685	1173	1685	1683	152	1683	1173	1172	72	62	56	1683	1225	1683	1685	55	997	1686	1289	1313	1685	1685	0	1246	1334	1687	1251	1687	1687	1172	1315	57	1207	1687	1310	1683	1169	1172	1685	1686	131	1331	1686	1686	1686	1252	1686	1687	63	1172	1684	1687	1172	1685	1173	1222	1687	1683	1173	1683	1683
GCF_001999125	1681	1682	1685	1684	1685	1681	1271	1687	1303	1073	1687	1257	1681	1306	1681	1197	1302	1684	1249	1331	1678	67	1306	1266	1244	1685	1311	1686	1687	1337	1251	1686	1681	1310	1248	1301	1687	1686	1295	1311	1685	1301	1685	1267	1682	1247	1678	1250	1679	1677	1329	1680	1679	1687	1267	1676	1266	1252	1267	1306	1683	1264	1249	1305	1686	1338	1250	1685	1279	1301	1684	1304	1685	1683	1276	1682	1687	1686	1685	1272	1268	1252	1250	1685	1312	1266	1267	1683	1468	1685	1678	1687	1686	1268	1681	1323	1680	1262	1337	1265	1687	1202	1266	1682	1310	1685	1686	1681	1264	1255	1686	1685	1681	1685	1264	1686	1307	1253	1687	1234	1326	1686	1686	1685	1685	1304	1264	1687	1687	1282	1268	1248	1683	1302	1683	1687	1249	1684	1684	1684	1337	1684	1329	1683	1266	1683	1310	1240	1255	1336	1685	1274	1309	1686	1266	1261	1282	1264	1270	1687	1266	1685	1686	1302	1682	1677	1307	1684	1686	1345	1236	1685	1679	1308	1305	1247	1277	1266	1685	1682	1302	1267	1685	1252	1684	1686	1266	1680	1252	1245	1301	1247	1685	1686	1682	1248	1686	1686	1198	1679	1685	1686	1267	1677	1684	1246	1684	1266	1266	1250	1250	1249	1682	1307	1684	1686	1250	1244	1685	1305	1330	1686	1677	1246	0	1324	1687	1272	1686	1687	1266	1307	1246	1248	1687	1336	1682	1269	1266	1686	1685	1244	1322	1686	1686	1685	1283	1685	1685	1249	1266	1683	1687	1265	1677	1266	1284	1687	1682	1266	1683	1683
GCF_003030165	1686	1682	1686	1686	1686	1683	1354	1687	1358	1351	1686	1319	1676	1360	1683	1327	1355	1685	1334	1247	1677	1326	1378	1346	1379	1687	1361	1686	1687	1067	1335	1686	1683	1360	1336	1361	1687	1686	1333	1362	1686	1361	1687	1347	1682	1335	1677	1337	1675	1675	1386	1679	1683	1687	1347	1674	1346	1337	1347	1355	1682	1346	1335	1354	1687	1235	1335	1686	1349	1361	1686	1359	1686	1683	1359	1682	1687	1686	1686	1365	1345	1316	1334	1686	1362	1346	1344	1683	1488	1686	1677	1687	1686	1345	1683	39	1682	1347	1064	1346	1689	1357	1346	1682	1360	1686	1687	1683	1345	1301	1687	1687	1682	1686	1345	1686	1358	1317	1687	1327	1341	1686	1687	1686	1686	1354	1347	1687	1687	1348	1345	1338	1682	1352	1682	1686	1334	1683	1686	1686	1042	1686	1243	1683	1346	1687	1360	1376	1330	1067	1686	1355	1218	1686	1346	1319	1348	1345	1347	1687	1347	1686	1686	1352	1682	1675	1356	1686	1687	1044	1329	1686	1682	1358	1373	1335	1354	1346	1687	1682	1355	1347	1686	1317	1683	1686	1346	1678	1299	1335	1354	1333	1686	1687	1682	1333	1686	1687	1336	1675	1686	1687	1347	1675	1683	1333	1683	1346	1346	1336	1335	1335	1682	1375	1683	1687	1336	1350	1686	1363	1245	1687	1675	1334	1324	0	1687	1356	1687	1687	1346	1367	1334	1338	1687	1066	1682	1348	1346	1687	1686	1329	36	1686	1686	1686	1328	1686	1687	1332	1345	1679	1687	1345	1675	1346	1332	1687	1682	1346	1682	1683
