Locus	Gene	Start	Length	Product	Allele Count	Alleles
SACOL1125	ctaB	1137416	912	protoheme IX farnesyltransferase	855	SACOL1125.fasta
SACOL1126		1138352	462	hypothetical protein	465	SACOL1126.fasta
SACOL1127		1139025	204	hypothetical protein	209	SACOL1127.fasta
SACOL1128		1139278	900	hypothetical protein	933	SACOL1128.fasta
SACOL1129		1140193	435	hypothetical protein	592	SACOL1129.fasta
SACOL1130		1140690	927	glycerophosphoryl diester phosphodiesterase	1137	SACOL1130.fasta
SACOL1131		1141855	255	hypothetical protein	261	SACOL1131.fasta
SACOL1132		1142112	390	hypothetical protein	484	SACOL1132.fasta
SACOL1133		1142571	543	hypothetical protein	507	SACOL1133.fasta
SACOL1134	coaD	1143115	483	phosphopantetheine adenylyltransferase	286	SACOL1134.fasta
SACOL1135		1143659	1140	hypothetical protein	1043	SACOL1135.fasta
SACOL1136		1144925	558	hypothetical protein	598	SACOL1136.fasta
SACOL1137	rpmF	1145562	174	50S ribosomal protein L32	144	SACOL1137.fasta
SACOL1140	isdA	1148029	1053	LPXTG cell wall surface anchor protein	837	SACOL1140.fasta
SACOL1141	isdC	1149290	684	NPQTN cell wall surface anchor protein	775	SACOL1141.fasta
SACOL1142	isdD	1149973	1077	hypothetical protein	1246	SACOL1142.fasta
SACOL1143		1151046	879	iron compound ABC transporter iron compound-binding protein	933	SACOL1143.fasta
SACOL1144		1151937	966	iron compound ABC transporter permease	1090	SACOL1144.fasta
SACOL1145	srtB	1152964	735	sortase	789	SACOL1145.fasta
SACOL1146		1153717	324	heme-degrading monooxygenase IsdG	364	SACOL1146.fasta
SACOL1147		1154424	741	RNA methyltransferase	751	SACOL1147.fasta
SACOL1148	pheS	1155545	1059	phenylalanyl-tRNA synthetase subunit alpha	1019	SACOL1148.fasta
SACOL1149	pheT	1156603	2403	phenylalanyl-tRNA synthetase subunit beta	2538	SACOL1149.fasta
SACOL1150	rnhC	1159176	939	ribonuclease HIII	1019	SACOL1150.fasta
SACOL1151		1160484	267	hypothetical protein	244	SACOL1151.fasta
SACOL1152		1160751	522	hypothetical protein	561	SACOL1152.fasta
SACOL1153		1161345	1713	hypothetical protein	1765	SACOL1153.fasta
SACOL1154		1163067	2349	recombination and DNA strand exchange inhibitor protein	2207	SACOL1154.fasta
SACOL1155	trxA	1165588	315	thioredoxin	278	SACOL1155.fasta
SACOL1156		1165965	96	hypothetical protein	118	SACOL1156.fasta
SACOL1157	uvrC	1166226	1782	excinuclease ABC subunit C	1639	SACOL1157.fasta
SACOL1158	sdhC	1168331	615	succinate dehydrogenase, cytochrome b558 subunit	548	SACOL1158.fasta
SACOL1159	sdhA	1168997	1767	succinate dehydrogenase flavoprotein subunit	1457	SACOL1159.fasta
SACOL1160	sdhB	1170763	816	succinate dehydrogenase iron-sulfur subunit	787	SACOL1160.fasta
SACOL1161	murI	1171814	801	glutamate racemase	748	SACOL1161.fasta
SACOL1162		1172626	588	nucleoside-triphosphatase	603	SACOL1162.fasta
SACOL1164		1174198	330	fibrinogen binding-like protein	328	SACOL1164.fasta
SACOL1167		1175969	507	hypothetical protein	596	SACOL1167.fasta
SACOL1173	hlY	1180074	960	alpha-hemolysin precursor	1100	SACOL1173.fasta
SACOL1181	arcB1	1185397	1002	ornithine carbamoyltransferase	1167	SACOL1181.fasta
SACOL1182	arcC1	1186421	933	carbamate kinase	1010	SACOL1182.fasta
SACOL1183		1187525	1557	hypothetical protein	1791	SACOL1183.fasta
SACOL1184		1189921	948	exfoliative toxin	1142	SACOL1184.fasta
SACOL1185		1191117	189	hypothetical protein	269	SACOL1185.fasta
SACOL1186		1192217	135	anti protein (phenol soluble modulin)	195	SACOL1186.fasta
SACOL1188		1192666	696	HAD superfamily hydrolase	936	SACOL1188.fasta
SACOL1189		1193470	441	hypothetical protein	473	SACOL1189.fasta
SACOL1190		1194105	1614	hypothetical protein	2364	SACOL1190.fasta
SACOL1191	mraZ	1195862	432	cell division protein MraZ	323	SACOL1191.fasta
SACOL1192	mraW	1196309	936	S-adenosyl-methyltransferase MraW	1151	SACOL1192.fasta
SACOL1194	pbp1	1197640	2235	penicillin-binding protein 1	2578	SACOL1194.fasta
SACOL1195	mraY	1200166	966	phospho-N-acetylmuramoyl-pentapeptide- transferase	1018	SACOL1195.fasta
SACOL1196	murD	1201133	1350	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	1418	SACOL1196.fasta
SACOL1197	divIB	1202498	1320	cell division protein	1579	SACOL1197.fasta
SACOL1198	ftsA	1203923	1413	cell division protein FtsA	1329	SACOL1198.fasta
SACOL1199	ftsZ	1205368	1173	cell division protein FtsZ	726	SACOL1199.fasta
SACOL1200		1206800	792	hypothetical protein	969	SACOL1200.fasta
SACOL1201		1207609	675	hypothetical protein	785	SACOL1201.fasta
SACOL1202	ylmF	1208280	564	hypothetical protein	485	SACOL1202.fasta
SACOL1203	ylmG	1208855	291	hypothetical protein	344	SACOL1203.fasta
SACOL1204	ylmH	1209255	780	YlmH protein	896	SACOL1204.fasta
SACOL1206	ileS	1210896	2754	isoleucyl-tRNA synthetase	2570	SACOL1206.fasta
SACOL1207		1213939	798	glyoxalase	986	SACOL1207.fasta
SACOL1208	lspA	1215560	492	lipoprotein signal peptidase	440	SACOL1208.fasta
SACOL1209		1216051	918	ribosomal large subunit pseudouridine synthase D	821	SACOL1209.fasta
SACOL1210	pyrR	1217368	528	bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase	450	SACOL1210.fasta
SACOL1211	uraA	1218113	1308	uracil permease	1301	SACOL1211.fasta
SACOL1212	pyrB	1219448	882	aspartate carbamoyltransferase catalytic subunit	832	SACOL1212.fasta
SACOL1213	pyrC	1220347	1275	dihydroorotase	1314	SACOL1213.fasta
SACOL1215	carB	1222716	3174	carbamoyl phosphate synthase large subunit	3007	SACOL1215.fasta
SACOL1216	pyrF	1225999	693	orotidine 5'-phosphate decarboxylase	721	SACOL1216.fasta
SACOL1217	pyrE	1226691	612	orotate phosphoribosyltransferase	643	SACOL1217.fasta
SACOL1218		1227332	213	hypothetical protein	243	SACOL1218.fasta
SACOL1219		1227981	402	hypothetical protein	481	SACOL1219.fasta
SACOL1220		1228645	1698	fibronectin/fibrinogen binding-like protein	1695	SACOL1220.fasta
SACOL1221	gmk	1230617	624	guanylate kinase	444	SACOL1221.fasta
SACOL1222	rpoZ	1231240	219	DNA-directed RNA polymerase subunit omega	204	SACOL1222.fasta
SACOL1223	coaBC	1231668	1206	phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	1020	SACOL1223.fasta
SACOL1224	priA	1232873	2409	primosomal protein N`	2203	SACOL1224.fasta
SACOL1226		1236903	279	hypothetical protein	342	SACOL1226.fasta
SACOL1228	fmt	1237886	936	methionyl-tRNA formyltransferase	1022	SACOL1228.fasta
SACOL1229	sun	1238818	1308	sun protein	1573	SACOL1229.fasta
SACOL1230		1240128	1095	ribosomal RNA large subunit methyltransferase N	1211	SACOL1230.fasta
SACOL1231		1241229	744	protein phosphatase 2C domain-containing protein	811	SACOL1231.fasta
SACOL1234		1244191	876	hypothetical protein	850	SACOL1234.fasta
SACOL1235	rpe	1245067	645	ribulose-phosphate 3-epimerase	634	SACOL1235.fasta
SACOL1236		1245718	642	hypothetical protein	667	SACOL1236.fasta
SACOL1238	rpmB	1246740	189	50S ribosomal protein L28	143	SACOL1238.fasta
SACOL1239		1247371	375	hypothetical protein	302	SACOL1239.fasta
SACOL1240		1247760	1647	DAK2 domain-containing protein	1710	SACOL1240.fasta
SACOL1241	recG	1249596	2061	ATP-dependent DNA helicase RecG	2098	SACOL1241.fasta
SACOL1242		1251859	573	fatty acid biosynthesis transcriptional regulator	568	SACOL1242.fasta
SACOL1243	plsX	1252436	987	glycerol-3-phosphate acyltransferase PlsX	1039	SACOL1243.fasta
SACOL1245	fabG1	1254334	735	3-oxoacyl-ACP reductase	735	SACOL1245.fasta
SACOL1246		1255191	99	hypothetical protein	143	SACOL1246.fasta
SACOL1247	acpP	1255311	234	acyl carrier protein	128	SACOL1247.fasta
SACOL1248	rnc	1255660	732	ribonuclease III	632	SACOL1248.fasta
SACOL1250		1256538	3567	chromosome segregation protein SMC	3318	SACOL1250.fasta
SACOL1251		1260104	1251	cell division protein FtsY	1185	SACOL1251.fasta
SACOL1253	ffh	1261699	1368	signal recognition particle protein	1282	SACOL1253.fasta
SACOL1254	rpsP	1263501	276	30S ribosomal protein S16	195	SACOL1254.fasta
SACOL1255	rimM	1263964	504	16S rRNA-processing protein RimM	522	SACOL1255.fasta
SACOL1256	trmD	1264467	738	tRNA (guanine-N(1)-)-methyltransferase	704	SACOL1256.fasta
SACOL1257	rplS	1265307	351	50S ribosomal protein L19	410	SACOL1257.fasta
SACOL1259		1265901	2607	hypothetical protein	2652	SACOL1259.fasta
SACOL1260	rbgA	1268908	885	ribosomal biogenesis GTPase	972	SACOL1260.fasta
SACOL1262	sucC	1270652	1167	succinyl-CoA synthetase subunit beta	1203	SACOL1262.fasta
SACOL1263	sucD	1271840	909	succinyl-CoA synthetase subunit alpha	1020	SACOL1263.fasta
SACOL1267	topA	1276590	2070	DNA topoisomerase I	1847	SACOL1267.fasta
SACOL1268	gid	1278815	1308	tRNA (uracil-5-)-methyltransferase Gid	1442	SACOL1268.fasta
SACOL1269	xerC	1280539	897	tyrosine recombinase XerC	1119	SACOL1269.fasta
SACOL1270	hslV	1281432	546	ATP-dependent protease peptidase subunit	676	SACOL1270.fasta
SACOL1271	hslU	1282043	1404	ATP-dependent protease ATP-binding subunit HslU	1872	SACOL1271.fasta
SACOL1272	codY	1283471	774	transcriptional repressor CodY	851	SACOL1272.fasta
SACOL1275		1285396	114	hypothetical protein	119	SACOL1275.fasta
SACOL1276	tsf	1285544	882	elongation factor Ts	978	SACOL1276.fasta
SACOL1277	pyrH	1286562	723	uridylate kinase	573	SACOL1277.fasta
SACOL1278	frr	1287303	555	ribosome recycling factor	561	SACOL1278.fasta
SACOL1279	uppS	1288230	771	UDP pyrophosphate synthase	566	SACOL1279.fasta
SACOL1280	cdsA	1289007	783	phosphatidate cytidylyltransferase	695	SACOL1280.fasta
SACOL1281		1290026	1287	membrane-associated zinc metalloprotease	1338	SACOL1281.fasta
SACOL1282	proS	1291332	1704	prolyl-tRNA synthetase	1874	SACOL1282.fasta
SACOL1283	polC	1293299	4311	DNA polymerase III PolC	3755	SACOL1283.fasta
SACOL1284		1297899	468	hypothetical protein	526	SACOL1284.fasta
SACOL1285	nusA	1298387	1176	transcription elongation factor NusA	1219	SACOL1285.fasta
SACOL1286		1299583	285	hypothetical protein	343	SACOL1286.fasta
SACOL1287		1299864	318	50S ribosomal protein L7	392	SACOL1287.fasta
SACOL1288	infB	1300186	2118	translation initiation factor IF-2	2139	SACOL1288.fasta
SACOL1289	rbfA	1302689	351	ribosome-binding factor A	267	SACOL1289.fasta
SACOL1290	truB	1303208	918	tRNA pseudouridine synthase B	1103	SACOL1290.fasta
SACOL1291	ribF	1304140	972	riboflavin biosynthesis protein RibF	1019	SACOL1291.fasta
SACOL1292	rpsO	1305226	270	30S ribosomal protein S15	194	SACOL1292.fasta
SACOL1293	pnp	1305865	2097	polynucleotide phosphorylase/polyadenylase	2014	SACOL1293.fasta
SACOL1294		1308299	1572	metallo-beta-lactamase	1529	SACOL1294.fasta
SACOL1295		1310117	2379	FtsK/SpoIIIE family protein	2230	SACOL1295.fasta
SACOL1296		1312500	714	GntR family transcriptional regulator	813	SACOL1296.fasta
SACOL1297		1313244	1266	hypothetical protein	1436	SACOL1297.fasta
SACOL1298		1314509	1287	M16 family peptidase	1602	SACOL1298.fasta
SACOL1299		1315795	705	acetoacetyl-CoA reductase	639	SACOL1299.fasta
SACOL1300		1316604	828	ACT domain-containing protein	656	SACOL1300.fasta
SACOL1301		1317450	393	transcriptional regulator	362	SACOL1301.fasta
SACOL1302	pgsA	1317876	579	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	508	SACOL1302.fasta
SACOL1303		1318681	1152	competence/damage-inducible protein CinA	1228	SACOL1303.fasta
SACOL1304	recA	1319997	1044	recombinase A	685	SACOL1304.fasta
SACOL1305		1321394	1560	phosphodiesterase	1349	SACOL1305.fasta
SACOL1306		1323250	216	hypothetical protein	201	SACOL1306.fasta
SACOL1307		1323639	798	hypothetical protein	616	SACOL1307.fasta
SACOL1308		1324576	1761	pyruvate ferredoxin oxidoreductase subunit alpha	1651	SACOL1308.fasta
SACOL1309		1326337	867	2-oxoglutarate ferredoxin oxidoreductase subunit beta	765	SACOL1309.fasta
SACOL1310		1327297	294	hypothetical protein	366	SACOL1310.fasta
SACOL1312	miaB	1327724	1545	(dimethylallyl)adenosine tRNA methylthiotransferase	1499	SACOL1312.fasta
SACOL1313		1329269	366	hypothetical protein	445	SACOL1313.fasta
SACOL1314		1329661	492	hypothetical protein	603	SACOL1314.fasta
SACOL1316	mutL	1333086	2010	DNA mismatch repair protein	1964	SACOL1316.fasta
SACOL1317	glpP	1335101	543	glycerol uptake operon antiterminator regulatory protein	482	SACOL1317.fasta
SACOL1319	glpF	1336108	819	glycerol uptake facilitator protein	846	SACOL1319.fasta
SACOL1320	glpK	1337055	1497	glycerol kinase	1375	SACOL1320.fasta
SACOL1321	glpD	1338709	1674	aerobic glycerol-3-phosphate dehydrogenase	1562	SACOL1321.fasta
SACOL1322		1340532	915	alpha/beta fold family hydrolase	1071	SACOL1322.fasta
SACOL1323	miaA	1341464	936	tRNA delta(2)-isopentenylpyrophosphate transferase	1287	SACOL1323.fasta
SACOL1324		1342414	234	hfq protein	280	SACOL1324.fasta
SACOL1325	gpxA1	1342869	477	glutathione peroxidase	566	SACOL1325.fasta
SACOL1326		1343457	1239	GTP-binding protein	1425	SACOL1326.fasta
SACOL1327		1344714	1239	hypothetical protein	1316	SACOL1327.fasta
SACOL1328	glnR	1346195	369	glutamine synthetase	292	SACOL1328.fasta
SACOL1329	femC	1346582	1341	glutamine synthetase	1064	SACOL1329.fasta
SACOL1331		1348415	198	hypothetical protein	282	SACOL1331.fasta
SACOL1332		1349301	225	hypothetical protein	497	SACOL1332.fasta
SACOL1333		1349819	207	hypothetical protein	214	SACOL1333.fasta
SACOL1334		1350726	111	hypothetical protein	175	SACOL1334.fasta
SACOL1335		1351264	186	hypothetical protein	201	SACOL1335.fasta
SACOL1349		1356182	1026	hypothetical protein	1465	SACOL1349.fasta
SACOL1351	cls1	1357732	1482	cardiolipin synthetase	1783	SACOL1351.fasta
SACOL1356		1362963	108	hypothetical protein	123	SACOL1356.fasta
SACOL1357		1363130	534	thermonuclease	580	SACOL1357.fasta
SACOL1358		1363806	855	hypothetical protein	848	SACOL1358.fasta
SACOL1359		1364976	591	hypothetical protein	591	SACOL1359.fasta
SACOL1361		1367008	108	hypothetical protein	182	SACOL1361.fasta
SACOL1362	hom	1367193	1281	homoserine dehydrogenase	1422	SACOL1362.fasta
SACOL1363	thrC	1368479	1062	threonine synthase	1117	SACOL1363.fasta
SACOL1364	thrB	1369542	915	homoserine kinase	1044	SACOL1364.fasta
SACOL1365		1370514	804	HAD superfamily hydrolase	887	SACOL1365.fasta
SACOL1366		1371610	315	hypothetical protein	385	SACOL1366.fasta
SACOL1367		1372142	1455	amino acid permease	1223	SACOL1367.fasta
SACOL1368	kataA	1373896	1422	catalase	1469	SACOL1368.fasta
SACOL1369	rpmG	1375408	150	50S ribosomal protein L33	123	SACOL1369.fasta
SACOL1370	rpsN	1376011	270	30S ribosomal protein S14	223	SACOL1370.fasta
SACOL1371	guaC	1376437	978	guanosine 5'-monophosphate oxidoreductase	1137	SACOL1371.fasta
SACOL1372		1377411	105	hypothetical protein	123	SACOL1372.fasta
SACOL1373		1377589	864	hypothetical protein	1009	SACOL1373.fasta
SACOL1374	lexA	1378832	624	LexA repressor	583	SACOL1374.fasta
SACOL1375		1379598	234	hypothetical protein	496	SACOL1375.fasta
SACOL1376		1379967	240	hypothetical protein	257	SACOL1376.fasta
SACOL1377	tkt	1380327	1989	transketolase	1977	SACOL1377.fasta
SACOL1378		1382593	243	hypothetical protein	183	SACOL1378.fasta
SACOL1380		1383014	468	hypothetical protein	470	SACOL1380.fasta
SACOL1381	sbcD	1383605	1122	exonuclease SbcD	1301	SACOL1381.fasta
SACOL1382	sbcC	1384730	3030	exonuclease SbcC	2981	SACOL1382.fasta
SACOL1383	mscL	1387830	363	large-conductance mechanosensitive channel	339	SACOL1383.fasta
SACOL1384	opuD1	1388396	1647	BCCT family osmoprotectant transporter	1312	SACOL1384.fasta
SACOL1385	acnA	1390934	2706	aconitate hydratase	2488	SACOL1385.fasta
SACOL1386		1393819	468	hypothetical protein	504	SACOL1386.fasta
SACOL1387		1394493	297	hypothetical protein	392	SACOL1387.fasta
SACOL1388		1395165	609	hypothetical protein	513	SACOL1388.fasta
SACOL1389	parE	1395973	1998	DNA topoisomerase IV subunit B	1911	SACOL1389.fasta
SACOL1390	parC	1397970	2403	DNA topoisomerase IV subunit A	2423	SACOL1390.fasta
SACOL1393		1402582	852	transcription antiterminator	672	SACOL1393.fasta
SACOL1395		1403568	1209	hypothetical protein	882	SACOL1395.fasta
SACOL1396	fmtC	1405257	2523	fmtC protein	2321	SACOL1396.fasta
SACOL1397	msrA	1407982	510	methionine sulfoxide reductase A	575	SACOL1397.fasta
SACOL1398		1408628	984	transcriptional regulator	975	SACOL1398.fasta
SACOL1399	dmpI	1409699	186	4-oxalocrotonate tautomerase	184	SACOL1399.fasta
SACOL1400		1410032	1263	ImpB/MucB/SamB family protein	1278	SACOL1400.fasta
SACOL1401	tyrA	1411431	1092	prephenate dehydrogenase	1613	SACOL1401.fasta
SACOL1402		1412687	1032	glutamyl aminopeptidase	1161	SACOL1402.fasta
SACOL1403	trpE	1414210	1407	anthranilate synthase component I	1780	SACOL1403.fasta
SACOL1408	trpB	1418592	1215	tryptophan synthase subunit beta	1714	SACOL1408.fasta
SACOL1410	femA	1420810	1302	femA protein	1341	SACOL1410.fasta
SACOL1411		1422130	1260	femB protein	1294	SACOL1411.fasta
SACOL1418		1429051	345	hypothetical protein	455	SACOL1418.fasta
SACOL1419		1429600	1815	oligoendopeptidase F	2100	SACOL1419.fasta
SACOL1420		1431554	642	phosphate transport system protein PhoU	712	SACOL1420.fasta
SACOL1421		1432202	852	phosphate transporter ATP-binding protein	1010	SACOL1421.fasta
SACOL1422		1433100	918	phosphate ABC transporter permease	1168	SACOL1422.fasta
SACOL1423		1434019	927	phosphate ABC transporter permease	1223	SACOL1423.fasta
SACOL1424		1435136	984	phosphate ABC transporter substrate-binding protein	1222	SACOL1424.fasta
SACOL1426		1437091	903	hypothetical protein	1143	SACOL1426.fasta
SACOL1427		1438140	1602	ABC transporter ATP-binding protein	1573	SACOL1427.fasta
SACOL1428	lysC	1440601	1206	aspartate kinase	1736	SACOL1428.fasta
SACOL1429	asd	1441870	990	aspartate semialdehyde dehydrogenase	1171	SACOL1429.fasta
SACOL1430	dapA	1442861	888	dihydrodipicolinate synthase	1204	SACOL1430.fasta
SACOL1431	dapB	1443745	723	dihydrodipicolinate reductase	930	SACOL1431.fasta
SACOL1432	dapD	1444494	720	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	855	SACOL1432.fasta
SACOL1433		1445356	1152	M20/M25/M40 family peptidase	1403	SACOL1433.fasta
SACOL1437		1449690	201	CSD family cold shock protein	188	SACOL1437.fasta
SACOL1438		1450061	309	hypothetical protein	326	SACOL1438.fasta
SACOL1439		1450532	270	acylphosphatase	327	SACOL1439.fasta
SACOL1440		1450820	630	hypothetical protein	775	SACOL1440.fasta
SACOL1441		1451481	1137	tellurite resistance protein	1302	SACOL1441.fasta
SACOL1443	brnQ3	1453630	1344	branched-chain amino acid transport system II carrier protein	1545	SACOL1443.fasta
SACOL1444		1455198	1887	hypothetical protein	2256	SACOL1444.fasta
SACOL1445		1457098	792	CbbQ/NirQ/NorQ/GpvN family protein	850	SACOL1445.fasta
SACOL1446		1458070	204	hypothetical protein	239	SACOL1446.fasta
SACOL1447		1458302	810	hypothetical protein	1129	SACOL1447.fasta
SACOL1448	sucB	1459691	1269	dihydrolipoamide succinyltransferase	1381	SACOL1448.fasta
SACOL1450	arlS	1464055	1356	sensor histidine kinase ArlS	1736	SACOL1450.fasta
SACOL1452		1466854	615	hypothetical protein	869	SACOL1452.fasta
SACOL1453	murG	1467485	1071	UDPdiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase	1010	SACOL1453.fasta
SACOL1455		1469477	1491	carboxyl-terminal protease	1847	SACOL1455.fasta
SACOL1456		1471159	222	hypothetical protein	299	SACOL1456.fasta
SACOL1457		1471380	501	PTS system, IIA component	596	SACOL1457.fasta
SACOL1460		1472932	840	hypothetical protein	904	SACOL1460.fasta
SACOL1461	folA	1473786	480	dihydrofolate reductase	667	SACOL1461.fasta
SACOL1462	thyA	1474465	957	thymidylate synthase	994	SACOL1462.fasta
SACOL1464		1475845	438	hypothetical protein	552	SACOL1464.fasta
SACOL1465		1476298	1125	hypothetical protein	1719	SACOL1465.fasta
SACOL1466		1477460	252	hypothetical protein	387	SACOL1466.fasta
SACOL1467		1477723	195	hypothetical protein	237	SACOL1467.fasta
SACOL1468		1478162	705	hypothetical protein	936	SACOL1468.fasta
SACOL1475		1511761	1392	drug transporter	1332	SACOL1475.fasta
SACOL1479		1517390	879	5'-3' exonuclease	1065	SACOL1479.fasta
SACOL1480		1518288	3441	hypothetical protein	3622	SACOL1480.fasta
SACOL1481		1522032	1341	hypothetical protein	1808	SACOL1481.fasta
SACOL1482		1523578	333	hypothetical protein	465	SACOL1482.fasta
SACOL1483		1523994	1146	hypothetical protein	1328	SACOL1483.fasta
SACOL1484		1525790	345	hypothetical protein	261	SACOL1484.fasta
SACOL1485		1526148	564	hypothetical protein	714	SACOL1485.fasta
SACOL1489	recU	1527594	627	Holliday junction-specific endonuclease	583	SACOL1489.fasta
SACOL1490	pbp2	1528217	2184	penicillin-binding protein 2	2209	SACOL1490.fasta
SACOL1491		1530966	342	hypothetical protein	383	SACOL1491.fasta
SACOL1493		1531961	687	DNA replication protein DnaD	674	SACOL1493.fasta
SACOL1494	asnC	1532975	1293	asparaginyl-tRNA synthetase	1193	SACOL1494.fasta
SACOL1495		1534589	2694	DNA polymerase III subunit epsilon/ATP-dependent helicase DinG	2424	SACOL1495.fasta
SACOL1497	papS	1538264	1203	tRNA CCA-pyrophosphorylase	1274	SACOL1497.fasta
SACOL1498		1539471	1155	glycosyl transferase, group 1 family protein	1201	SACOL1498.fasta
SACOL1499		1540854	318	hypothetical protein	297	SACOL1499.fasta
SACOL1500		1541508	708	hypothetical protein	646	SACOL1500.fasta
SACOL1501		1542260	588	hypothetical protein	820	SACOL1501.fasta
SACOL1503		1543426	1245	hypothetical protein	1557	SACOL1503.fasta
SACOL1504	aroA	1544677	1299	3-phosphoshikimate 1-carboxyvinyltransferase	1592	SACOL1504.fasta
SACOL1509	ndk	1549036	450	nucleoside diphosphate kinase	589	SACOL1509.fasta
SACOL1510		1549577	960	polyprenyl synthetase	984	SACOL1510.fasta
SACOL1511	ubiE	1550538	726	ubiquinone/menaquinone biosynthesis methyltransferase	820	SACOL1511.fasta
SACOL1512		1551266	573	hypothetical protein	623	SACOL1512.fasta
SACOL1513	hup	1552269	273	DNA-binding protein HU	176	SACOL1513.fasta
SACOL1514	gpsA	1552712	999	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	1208	SACOL1514.fasta
SACOL1515	engA	1553727	1311	GTP-binding protein EngA	1397	SACOL1515.fasta
SACOL1516	rpsA	1555259	1176	30S ribosomal protein S1	1526	SACOL1516.fasta
SACOL1518	cmk	1557146	660	cytidylate kinase	592	SACOL1518.fasta
SACOL1519	ansA	1557882	969	L-asparaginase	1315	SACOL1519.fasta
SACOL1520		1558965	987	pyridine nucleotide-disulfide oxidoreductase	1092	SACOL1520.fasta
SACOL1522		1560353	1461	elastin binding protein	1827	SACOL1522.fasta
SACOL1523	recQ2	1561966	1380	ATP-dependent DNA helicase RecQ	1635	SACOL1523.fasta
SACOL1525	fer	1564396	249	ferredoxin	207	SACOL1525.fasta
SACOL1526		1564750	546	hypothetical protein	677	SACOL1526.fasta
SACOL1534	srrB	1572353	1752	sensor histidine kinase SrrB	1664	SACOL1534.fasta
SACOL1536	rluB	1574943	738	ribosomal large subunit pseudouridine synthase B	751	SACOL1536.fasta
SACOL1538	scpA	1576208	732	hypothetical protein	757	SACOL1538.fasta
SACOL1539		1577031	507	hypothetical protein	580	SACOL1539.fasta
SACOL1540	xerD	1577615	888	tyrosine recombinase XerD	910	SACOL1540.fasta
SACOL1541		1578551	450	FUR family transcriptional regulator	462	SACOL1541.fasta
SACOL1542		1579105	543	MutT/nudix family protein	782	SACOL1542.fasta
SACOL1543		1579729	909	aldo/keto reductase oxidoreductase	1176	SACOL1543.fasta
SACOL1544		1580853	249	hypothetical protein	368	SACOL1544.fasta
SACOL1545		1581117	756	short chain dehydrogenase/reductase oxidoreductase	1038	SACOL1545.fasta
SACOL1546	proC	1582014	816	pyrroline-5-carboxylate reductase	992	SACOL1546.fasta
SACOL1548		1582934	921	AtsA/ElaC family protein	805	SACOL1548.fasta
SACOL1549	zwf	1584167	1485	glucose-6-phosphate 1-dehydrogenase	1204	SACOL1549.fasta
SACOL1550		1585854	894	AraC family transcriptional regulator	922	SACOL1550.fasta
SACOL1551	malA	1586830	1650	alpha-D-1,4-glucosidase	1851	SACOL1551.fasta
SACOL1552	malR	1588495	1020	maltose operon transcriptional repressor	1263	SACOL1552.fasta
SACOL1553		1589708	372	glyoxalase	544	SACOL1553.fasta
SACOL1554	gnd	1590298	1407	6-phosphogluconate dehydrogenase	1133	SACOL1554.fasta
SACOL1555		1591772	1134	M20/M25/M40 family peptidase	1526	SACOL1555.fasta
SACOL1556		1593168	180	hypothetical protein	180	SACOL1556.fasta
SACOL1557		1593474	981	hypothetical protein	863	SACOL1557.fasta
SACOL1558		1594468	438	hypothetical protein	442	SACOL1558.fasta
SACOL1559		1594978	99	hypothetical protein	138	SACOL1559.fasta
SACOL1560		1595256	1275	2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase	1235	SACOL1560.fasta
SACOL1561		1596543	984	2-oxoisovalerate dehydrogenase, E1 component subunit beta	923	SACOL1561.fasta
SACOL1562		1597526	993	2-oxoisovalerate dehydrogenase, E1 component subunit alpha	926	SACOL1562.fasta
SACOL1563	lpdA	1598534	1422	dihydrolipoamide dehydrogenase	1483	SACOL1563.fasta
SACOL1564	recN	1600106	1680	DNA repair protein RecN	1573	SACOL1564.fasta
SACOL1565	argR	1601801	453	arginine repressor	392	SACOL1565.fasta
SACOL1566	ispA	1602685	882	geranyltranstransferase	939	SACOL1566.fasta
SACOL1568	xseA	1603767	1338	exodeoxyribonuclease VII large subunit	1348	SACOL1568.fasta
SACOL1569	nusB	1605121	390	transcription antitermination protein NusB	432	SACOL1569.fasta
SACOL1570		1605570	363	hypothetical protein	278	SACOL1570.fasta
SACOL1571	accC	1605947	1356	acetyl-CoA carboxylase biotin carboxylase subunit	1501	SACOL1571.fasta
SACOL1572	accB	1607302	465	acetyl-CoA carboxylase, biotin carboxyl carrier protein	504	SACOL1572.fasta
SACOL1587	efp	1621582	558	elongation factor P	458	SACOL1587.fasta
SACOL1588		1622165	1062	proline dipeptidase	1123	SACOL1588.fasta
SACOL1589		1623331	582	hypothetical protein	599	SACOL1589.fasta
SACOL1590		1623926	219	hypothetical protein	257	SACOL1590.fasta
SACOL1591		1624208	831	lipoate-protein ligase A family protein	872	SACOL1591.fasta
SACOL1592		1625196	387	rhodanese-like domain-containing protein	367	SACOL1592.fasta
